target,chunk,n_cells,in_panel,on_official_axis
GINM1,k562_05.npz,85,False,True
GINS1,k562_05.npz,69,False,True
GINS2,k562_05.npz,65,False,True
GINS3,k562_05.npz,117,False,True
GINS4,k562_05.npz,67,False,True
GIPC1,k562_05.npz,158,False,True
GIPC3,k562_05.npz,183,False,True
GIPR,k562_05.npz,289,False,True
GIT1,k562_05.npz,194,False,True
GIT2,k562_05.npz,118,False,True
GJA3,k562_05.npz,256,False,True
GJC1,k562_05.npz,231,False,True
GK,k562_05.npz,178,False,True
GK5,k562_05.npz,180,False,True
GKAP1,k562_05.npz,72,False,True
GLA,k562_05.npz,68,False,True
GLB1,k562_05.npz,95,False,True
GLB1L2,k562_05.npz,196,False,True
GLCCI1,k562_05.npz,225,False,True
GLCE,k562_05.npz,237,False,True
GLE1,k562_05.npz,64,False,True
GLG1,k562_05.npz,194,False,True
GLI1,k562_05.npz,184,False,True
GLI2,k562_05.npz,229,False,True
GLI3,k562_05.npz,324,True,True
GLI4,k562_05.npz,329,False,True
GLIS1,k562_05.npz,47,False,True
GLIS2,k562_05.npz,93,False,True
GLIS3,k562_05.npz,249,False,True
GLMN,k562_05.npz,153,False,True
GLO1,k562_05.npz,170,False,True
GLOD4,k562_05.npz,222,False,True
GLOD5,k562_05.npz,60,False,True
GLRX,k562_05.npz,237,False,True
GLRX2,k562_05.npz,179,False,True
GLRX3,k562_05.npz,346,False,True
GLRX5,k562_05.npz,184,False,True
GLS,k562_05.npz,69,False,True
GLT8D1,k562_05.npz,342,False,True
GLTP,k562_05.npz,118,False,True
GLUD1,k562_05.npz,182,False,True
GLUD2,k562_05.npz,142,False,True
GLUL,k562_05.npz,187,False,True
GLYR1,k562_05.npz,237,True,True
GM2A,k562_05.npz,70,False,True
GMCL1,k562_05.npz,128,False,True
GMDS,k562_05.npz,184,False,True
GMEB1,k562_05.npz,161,False,True
GMEB2,k562_05.npz,140,True,True
GMFB,k562_05.npz,177,False,True
GMFG,k562_05.npz,201,False,True
GMIP,k562_05.npz,182,False,True
GMNN,k562_05.npz,55,False,True
GMPPA,k562_05.npz,281,False,True
GMPPB,k562_05.npz,347,False,True
GMPR,k562_05.npz,136,False,True
GMPR2,k562_05.npz,164,False,True
GMPS,k562_05.npz,153,False,True
GNA11,k562_05.npz,82,False,True
GNA13,k562_05.npz,117,False,True
GNAI2,k562_05.npz,85,False,True
GNAI3,k562_05.npz,211,False,True
GNAQ,k562_05.npz,124,False,True
GNAS,k562_05.npz,92,False,False
GNB1,k562_05.npz,52,False,True
GNB1L,k562_05.npz,168,False,True
GNB2,k562_05.npz,131,False,True
GNB4,k562_05.npz,123,False,True
GNE,k562_05.npz,107,False,True
GNG10,k562_05.npz,101,False,True
GNG12,k562_05.npz,192,False,True
GNG5,k562_05.npz,208,False,True
GNG7,k562_05.npz,393,False,True
GNL1,k562_05.npz,151,False,True
GNL2,k562_05.npz,205,False,True
GNL3,k562_05.npz,30,False,True
GNL3L,k562_05.npz,116,False,True
GNPAT,k562_05.npz,167,False,True
GNPDA1,k562_05.npz,122,False,True
GNPDA2,k562_05.npz,139,False,True
GNPNAT1,k562_05.npz,244,False,True
GNPTAB,k562_05.npz,184,False,True
GNPTG,k562_05.npz,209,False,True
GNS,k562_05.npz,276,False,True
GOLGA1,k562_05.npz,113,False,True
GOLGA2,k562_05.npz,206,False,True
GOLGA3,k562_05.npz,36,False,True
GOLGA4,k562_05.npz,204,False,False
GOLGA5,k562_05.npz,130,False,True
GOLGA6L1,k562_05.npz,482,False,True
GOLGA7,k562_05.npz,111,False,True
GOLGA8A,k562_05.npz,436,False,True
GOLGA8B,k562_05.npz,191,False,True
GOLGB1,k562_05.npz,118,False,True
GOLIM4,k562_05.npz,127,False,True
GOLM1,k562_05.npz,483,False,True
GOLPH3,k562_05.npz,107,False,True
GOLPH3L,k562_05.npz,66,False,True
GOLT1B,k562_05.npz,101,False,True
GON4L,k562_05.npz,440,False,True
GON7,k562_05.npz,247,False,True
GOPC,k562_05.npz,139,False,True
GORAB,k562_05.npz,249,False,True
GORASP1,k562_05.npz,245,False,True
GORASP2,k562_05.npz,194,False,True
GOSR1,k562_05.npz,130,False,True
GOSR2,k562_05.npz,126,False,True
GOT1,k562_05.npz,240,False,True
GOT2,k562_05.npz,232,False,True
GP1BB,k562_05.npz,298,False,True
GP6,k562_05.npz,262,False,True
GPAA1,k562_05.npz,141,False,True
GPALPP1,k562_05.npz,86,False,True
GPANK1,k562_05.npz,99,False,True
GPATCH1,k562_05.npz,215,False,True
GPATCH11,k562_05.npz,136,False,True
GPATCH2,k562_05.npz,27,False,True
GPATCH2L,k562_05.npz,225,False,True
GPATCH3,k562_05.npz,262,False,True
GPATCH4,k562_05.npz,208,False,True
GPATCH8,k562_05.npz,284,True,True
GPBP1,k562_05.npz,284,False,True
GPBP1L1,k562_05.npz,190,False,True
GPCPD1,k562_05.npz,227,False,True
GPD1L,k562_05.npz,178,False,True
GPD2,k562_05.npz,132,False,True
GPHN,k562_05.npz,274,False,True
GPI,k562_05.npz,231,False,True
GPKOW,k562_05.npz,83,False,True
GPN1,k562_05.npz,85,False,True
GPN2,k562_05.npz,43,False,True
GPN3,k562_05.npz,129,False,True
GPR107,k562_05.npz,129,False,True
GPR108,k562_05.npz,201,False,True
GPR137,k562_05.npz,257,False,True
GPR160,k562_05.npz,244,False,True
GPR180,k562_05.npz,208,False,True
GPR61,k562_05.npz,238,False,True
GPR68,k562_05.npz,362,False,True
GPR89A,k562_05.npz,129,False,True
GPR89B,k562_05.npz,45,False,True
GPRC5C,k562_05.npz,217,False,True
GPRIN1,k562_05.npz,253,False,True
GPS1,k562_05.npz,671,False,True
GPS2,k562_05.npz,305,False,True
GPSM1,k562_05.npz,359,False,True
GPSM2,k562_05.npz,242,False,True
GPSM3,k562_05.npz,257,False,True
GPT2,k562_05.npz,38,False,True
GPX4,k562_05.npz,322,False,True
GRAMD1A,k562_05.npz,255,True,True
GRAMD4,k562_05.npz,167,False,True
GRAP2,k562_05.npz,214,False,True
GRB10,k562_05.npz,458,False,True
GRB2,k562_05.npz,436,False,True
GRHL1,k562_05.npz,241,False,True
GRHL2,k562_05.npz,293,False,True
GRHL3,k562_05.npz,115,False,True
GRHPR,k562_05.npz,341,False,True
GRINA,k562_05.npz,6,False,True
GRIPAP1,k562_05.npz,227,False,True
GRK2,k562_05.npz,230,False,True
GRK3,k562_05.npz,120,False,True
GRK6,k562_05.npz,161,False,True
GRN,k562_05.npz,118,False,True
GRPEL1,k562_05.npz,206,False,True
GRPEL2,k562_05.npz,296,False,True
GRSF1,k562_05.npz,273,False,True
GRTP1,k562_05.npz,331,False,True
GRWD1,k562_05.npz,420,False,True
GSC,k562_05.npz,188,False,True
GSC2,k562_05.npz,142,False,True
GSDMA,k562_05.npz,264,False,True
GSE1,k562_05.npz,243,False,True
GSK3A,k562_05.npz,292,False,True
GSK3B,k562_05.npz,227,False,True
GSKIP,k562_05.npz,281,False,True
GSN,k562_05.npz,184,False,True
GSPT1,k562_05.npz,45,False,True
GSR,k562_05.npz,194,False,True
GSS,k562_05.npz,170,False,True
GSTCD,k562_05.npz,13,False,True
GSTK1,k562_05.npz,215,False,True
GSTM3,k562_05.npz,209,False,True
GSTM4,k562_05.npz,102,False,True
GSTO1,k562_05.npz,150,False,True
GSTP1,k562_05.npz,122,False,True
GSTZ1,k562_05.npz,169,False,True
GSX1,k562_05.npz,149,False,True
GSX2,k562_05.npz,167,False,True
GTF2A1,k562_05.npz,144,False,True
GTF2A2,k562_05.npz,237,False,True
GTF2B,k562_05.npz,29,False,True
GTF2E1,k562_05.npz,219,False,True
GTF2E2,k562_05.npz,115,False,True
GTF2F1,k562_05.npz,80,False,True
GTF2F2,k562_05.npz,62,False,True
GTF2H1,k562_05.npz,223,False,True
GTF2H2,k562_05.npz,382,False,True
GTF2H2C,k562_05.npz,176,False,True
GTF2H3,k562_05.npz,130,False,True
GTF2H4,k562_05.npz,153,False,True
GTF2H5,k562_05.npz,98,False,True
GTF2I,k562_05.npz,230,False,True
GTF2IRD1,k562_05.npz,93,True,True
GTF2IRD2,k562_05.npz,300,False,True
GTF2IRD2B,k562_05.npz,224,False,True
GTF3A,k562_05.npz,132,False,True
GTF3C1,k562_05.npz,301,False,True
GTF3C2,k562_05.npz,240,False,True
GTF3C3,k562_05.npz,159,False,True
GTF3C4,k562_05.npz,324,False,True
GTF3C5,k562_05.npz,424,False,True
GTF3C6,k562_05.npz,509,False,True
GTPBP1,k562_05.npz,235,False,True
GTPBP10,k562_05.npz,151,False,True
GTPBP2,k562_05.npz,321,False,True
GTPBP3,k562_05.npz,145,False,True
GTPBP4,k562_05.npz,114,False,True
GTPBP6,k562_05.npz,171,False,True
GTPBP8,k562_05.npz,93,False,True
GTSE1,k562_05.npz,253,False,True
GTSF1,k562_05.npz,38,False,True
GUCD1,k562_05.npz,205,False,True
GUF1,k562_05.npz,62,False,True
GUK1,k562_05.npz,313,False,True
GULP1,k562_05.npz,70,False,True
GUSB,k562_05.npz,230,False,True
GXYLT1,k562_05.npz,221,False,True
GYG1,k562_05.npz,270,False,True
GYPA,k562_05.npz,47,False,True
GYPB,k562_05.npz,115,False,True
GYPC,k562_05.npz,114,False,True
GYPE,k562_05.npz,53,False,True
GYS1,k562_05.npz,291,False,True
GZF1,k562_05.npz,307,False,True
H1FX,k562_05.npz,175,False,True
H2AFV,k562_05.npz,311,False,False
H2AFX,k562_05.npz,309,False,True
H2AFY,k562_05.npz,155,False,True
H2AFZ,k562_05.npz,271,False,True
H3F3A,k562_05.npz,522,False,True
H3F3B,k562_05.npz,132,False,True
HACE1,k562_05.npz,249,False,True
HACL1,k562_05.npz,158,False,True
HADH,k562_05.npz,183,False,True
HADHA,k562_05.npz,82,False,True
HADHB,k562_05.npz,63,False,True
HAGH,k562_05.npz,116,False,True
HAGHL,k562_05.npz,274,False,True
HAMP,k562_05.npz,83,False,True
HAND1,k562_05.npz,200,False,True
HAND2,k562_05.npz,229,False,True
HAPLN2,k562_05.npz,235,False,True
HARS,k562_05.npz,153,False,True
HARS2,k562_05.npz,104,False,True
HAT1,k562_05.npz,32,False,True
HAUS1,k562_05.npz,26,False,True
HAUS2,k562_05.npz,28,False,True
HAUS3,k562_05.npz,193,False,True
HAUS4,k562_05.npz,71,False,True
HAUS5,k562_05.npz,76,False,True
HAUS6,k562_05.npz,40,False,True
HAUS7,k562_05.npz,364,False,True
HAUS8,k562_05.npz,152,False,True
HAX1,k562_05.npz,191,False,True
HBA2,k562_05.npz,1199,False,True
HBD,k562_05.npz,92,False,True
HBE1,k562_05.npz,19,False,True
HBG1,k562_05.npz,84,False,True
HBG2,k562_05.npz,186,False,True
HBP1,k562_05.npz,182,False,True
HBQ1,k562_05.npz,216,False,True
HBS1L,k562_05.npz,71,False,True
HBZ,k562_05.npz,71,False,True
HCCS,k562_05.npz,134,False,True
HCFC1,k562_05.npz,104,False,True
HCFC1R1,k562_05.npz,80,False,True
HCLS1,k562_05.npz,211,False,True
HCRTR1,k562_05.npz,344,False,True
HDAC1,k562_05.npz,165,True,True
HDAC10,k562_05.npz,135,False,True
HDAC2,k562_05.npz,98,False,True
HDAC3,k562_05.npz,142,False,True
HDAC5,k562_05.npz,129,False,True
HDAC6,k562_05.npz,138,False,True
HDAC7,k562_05.npz,50,False,True
HDAC8,k562_05.npz,133,True,True
HDDC2,k562_05.npz,171,False,True
HDDC3,k562_05.npz,223,False,True
HDGF,k562_05.npz,35,False,True
HDHD2,k562_05.npz,81,False,True
HDHD3,k562_05.npz,45,False,True
HDHD5,k562_05.npz,124,False,True
HDLBP,k562_05.npz,330,False,True
HDX,k562_05.npz,219,False,True
HEATR1,k562_05.npz,106,False,True
HEATR3,k562_05.npz,118,False,True
HEATR5A,k562_05.npz,199,False,True
HEATR5B,k562_05.npz,51,False,True
HEBP1,k562_05.npz,106,False,True
HEBP2,k562_05.npz,46,False,True
HECTD1,k562_05.npz,344,False,True
HECTD3,k562_05.npz,249,False,True
HECTD4,k562_05.npz,222,False,True
HELLS,k562_05.npz,29,False,True
HELQ,k562_05.npz,169,False,True
HELT,k562_05.npz,166,False,True
HELZ,k562_05.npz,190,False,True
HEMGN,k562_05.npz,157,False,True
HEMK1,k562_05.npz,138,False,True
HEPH,k562_05.npz,170,False,True
HERC1,k562_05.npz,239,False,True
HERC4,k562_05.npz,121,False,True
HERPUD1,k562_05.npz,238,False,True
HERPUD2,k562_05.npz,149,False,True
HES1,k562_05.npz,245,False,True
HES2,k562_05.npz,232,False,True
HES3,k562_05.npz,171,False,True
HES4,k562_05.npz,171,False,True
HES5,k562_05.npz,152,False,True
HES6,k562_05.npz,85,False,True
HES7,k562_05.npz,117,False,True
HESX1,k562_05.npz,150,False,True
HEXA,k562_05.npz,135,False,True
HEXB,k562_05.npz,193,False,True
HEXD,k562_05.npz,242,False,True
HEXIM1,k562_05.npz,203,False,True
HEXIM2,k562_05.npz,233,False,True
HEY1,k562_05.npz,158,False,True
HEY2,k562_05.npz,170,False,True
HEYL,k562_05.npz,161,False,True
HGS,k562_05.npz,91,False,True
HHEX,k562_05.npz,228,False,True
HHLA3,k562_05.npz,120,False,True
HIBADH,k562_05.npz,210,False,True
HIBCH,k562_05.npz,220,False,True
HIC1,k562_05.npz,222,False,True
HIC2,k562_05.npz,282,False,True
HIF1A,k562_05.npz,163,False,True
HIF1AN,k562_05.npz,76,False,True
HIF3A,k562_05.npz,453,False,True
HIGD1A,k562_05.npz,79,False,True
HIGD2A,k562_05.npz,176,False,True
HIKESHI,k562_05.npz,381,False,True
HILPDA,k562_05.npz,83,False,True
HINFP,k562_05.npz,103,False,True
HINT1,k562_05.npz,183,False,True
HINT2,k562_05.npz,183,False,True
HINT3,k562_05.npz,118,False,True
HIP1R,k562_05.npz,193,False,True
HIPK1,k562_05.npz,173,False,True
HIPK2,k562_05.npz,233,False,True
HIPK3,k562_05.npz,402,False,True
HIRA,k562_05.npz,608,False,True
HIRIP3,k562_05.npz,90,False,True
HIST1H1B,k562_05.npz,220,False,True
HIST1H1C,k562_05.npz,308,False,True
HIST1H1D,k562_05.npz,145,False,True
HIST1H1E,k562_05.npz,95,False,True
HIST1H2AA,k562_05.npz,156,False,True
HIST1H2AB,k562_05.npz,247,False,False
HIST1H2AC,k562_05.npz,121,False,True
HIST1H2AD,k562_05.npz,99,False,False
HIST1H2AE,k562_05.npz,254,False,True
HIST1H2AG,k562_05.npz,206,False,True
HIST1H2AH,k562_05.npz,37,False,True
HIST1H2AI,k562_05.npz,125,False,True
HIST1H2AK,k562_05.npz,88,False,True
HIST1H2AL,k562_05.npz,114,False,False
HIST1H2AM,k562_05.npz,121,False,False
HIST1H2BA,k562_05.npz,202,False,True
HIST1H2BB,k562_05.npz,303,False,True
HIST1H2BC,k562_05.npz,158,False,False
HIST1H2BD,k562_05.npz,248,False,False
HIST1H2BE,k562_05.npz,172,False,False
HIST1H2BF,k562_05.npz,260,False,False
HIST1H2BG,k562_05.npz,118,False,True
HIST1H2BH,k562_05.npz,193,False,True
HIST1H2BJ,k562_05.npz,127,False,False
HIST1H2BK,k562_05.npz,55,False,False
HIST1H2BL,k562_05.npz,495,False,False
HIST1H2BM,k562_05.npz,364,False,True
HIST1H2BN,k562_05.npz,271,False,True
HIST1H2BO,k562_05.npz,244,False,False
HIST1H3A,k562_05.npz,66,False,False
HIST1H3F,k562_05.npz,145,False,False
HIST1H3H,k562_05.npz,23,False,True
HIST1H3J,k562_05.npz,102,False,True
HIST1H4A,k562_05.npz,22,False,False
HIST1H4B,k562_05.npz,91,False,True
HIST1H4C,k562_05.npz,274,False,True
HIST1H4D,k562_05.npz,316,False,False
HIST1H4E,k562_05.npz,161,False,True
HIST1H4H,k562_05.npz,185,False,False
HIST1H4I,k562_05.npz,177,False,True
HIST1H4J,k562_05.npz,184,False,True
HIST2H2AA3,k562_05.npz,194,False,False
HIST2H2AB,k562_05.npz,164,False,False
HIST2H2AC,k562_05.npz,142,False,False
HIST2H2BE,k562_05.npz,71,False,True
HIST2H2BF,k562_05.npz,210,False,False
HIST2H3A,k562_05.npz,186,False,False
HIST2H3D,k562_05.npz,356,False,False
HIST2H4A,k562_05.npz,477,False,False
HIST3H2A,k562_05.npz,116,False,True
HIST3H2BB,k562_05.npz,183,False,True
HIVEP1,k562_05.npz,41,False,False
HIVEP2,k562_05.npz,315,False,True
HIVEP3,k562_05.npz,254,False,True
HJURP,k562_05.npz,173,False,True
HK1,k562_05.npz,452,False,True
HK2,k562_05.npz,229,False,True
HLA-B,k562_05.npz,215,False,False
HLA-C,k562_05.npz,125,False,False
HLA-E,k562_05.npz,173,False,False
HLCS,k562_05.npz,558,False,True
HLF,k562_05.npz,522,False,True
HLTF,k562_05.npz,95,False,True
HLX,k562_05.npz,56,False,True
HM13,k562_05.npz,263,False,True
HMBOX1,k562_05.npz,148,False,True
HMBS,k562_05.npz,479,False,True
HMCES,k562_05.npz,204,False,True
HMG20A,k562_05.npz,118,False,True
HMG20B,k562_05.npz,153,False,True
HMGA1,k562_05.npz,228,False,True
HMGA2,k562_05.npz,188,False,True
HMGB1,k562_05.npz,521,False,False
HMGB2,k562_05.npz,263,False,True
HMGB3,k562_05.npz,199,False,True
HMGCL,k562_05.npz,149,False,True
HMGCR,k562_05.npz,279,False,True
HMGCS1,k562_05.npz,63,False,True
HMGN1,k562_05.npz,184,False,True
HMGN2,k562_05.npz,239,False,False
HMGN3,k562_05.npz,130,True,True
HMGN4,k562_05.npz,177,True,True
HMGN5,k562_05.npz,100,False,True
HMGXB3,k562_05.npz,342,True,True
HMGXB4,k562_05.npz,200,False,True
HMMR,k562_05.npz,136,False,True
HMOX2,k562_05.npz,381,False,True
HMX1,k562_05.npz,107,False,True
HMX2,k562_05.npz,132,False,True
HMX3,k562_05.npz,173,False,True
HNF1A,k562_05.npz,78,False,True
HNF1B,k562_05.npz,206,False,True
HNF4A,k562_05.npz,347,False,True
HNF4G,k562_05.npz,146,False,True
HNRNPA0,k562_05.npz,130,False,True
HNRNPA1,k562_05.npz,260,False,False
HNRNPA1L2,k562_05.npz,83,False,False
HNRNPA2B1,k562_05.npz,275,False,True
HNRNPA3,k562_05.npz,134,False,True
HNRNPAB,k562_05.npz,186,False,True
HNRNPC,k562_05.npz,136,False,True
HNRNPD,k562_05.npz,61,False,True
HNRNPDL,k562_05.npz,103,False,True
HNRNPF,k562_05.npz,404,False,True
HNRNPH1,k562_05.npz,255,False,False
HNRNPH2,k562_05.npz,79,False,True
HNRNPH3,k562_05.npz,186,False,True
HNRNPK,k562_05.npz,33,False,True
HNRNPL,k562_05.npz,195,False,True
HNRNPLL,k562_05.npz,107,False,True
HNRNPM,k562_05.npz,412,False,True
HNRNPR,k562_05.npz,274,False,True
HNRNPU,k562_05.npz,169,False,True
HNRNPUL1,k562_05.npz,172,False,True
HNRNPUL2,k562_05.npz,209,False,True
HOMER1,k562_05.npz,283,False,True
HOMER3,k562_05.npz,249,False,True
HOMEZ,k562_05.npz,198,True,True
HOOK1,k562_05.npz,36,False,True
HOOK2,k562_05.npz,426,False,True
HOOK3,k562_05.npz,205,False,True
HOXA1,k562_05.npz,96,False,True
HOXA10,k562_05.npz,221,False,True
HOXA11,k562_05.npz,72,False,True
HOXA13,k562_05.npz,156,False,True
HOXA2,k562_05.npz,228,False,True
HOXA3,k562_05.npz,411,False,True
HOXA4,k562_05.npz,129,False,True
HOXA5,k562_05.npz,122,False,True
HOXA6,k562_05.npz,137,False,True
HOXA7,k562_05.npz,154,False,True
HOXA9,k562_05.npz,145,False,True
HOXB1,k562_05.npz,37,False,True
HOXB13,k562_05.npz,189,False,True
HOXB2,k562_05.npz,170,False,True
HOXB3,k562_05.npz,152,False,True
HOXB4,k562_05.npz,236,False,True
HOXB5,k562_05.npz,334,False,True
HOXB6,k562_05.npz,321,False,True
HOXB7,k562_05.npz,272,False,True
HOXB8,k562_05.npz,281,False,True
HOXB9,k562_05.npz,273,False,True
HOXC10,k562_05.npz,151,False,True
HOXC11,k562_05.npz,194,False,True
HOXC12,k562_05.npz,224,False,True
HOXC13,k562_05.npz,103,False,True
HOXC4,k562_05.npz,222,False,True
HOXC5,k562_05.npz,136,False,True
HOXC6,k562_05.npz,11,False,True
HOXC8,k562_05.npz,144,False,True
HOXC9,k562_05.npz,210,False,True
HOXD1,k562_05.npz,214,False,True
HOXD10,k562_05.npz,299,False,True
HOXD11,k562_05.npz,193,False,True
HOXD12,k562_05.npz,323,False,True
HOXD13,k562_05.npz,195,False,True
HOXD3,k562_05.npz,109,False,True
HOXD4,k562_05.npz,130,False,True
HOXD8,k562_05.npz,190,False,True
HOXD9,k562_05.npz,208,False,True
HP1BP3,k562_05.npz,300,False,True
HPCAL1,k562_05.npz,400,False,True
HPF1,k562_05.npz,202,False,True
HPRT1,k562_05.npz,142,False,True
HPS1,k562_05.npz,200,False,True
HPS3,k562_05.npz,139,False,True
HPS4,k562_05.npz,266,False,True
HPS5,k562_05.npz,68,False,True
HPS6,k562_05.npz,74,False,True
HRAS,k562_05.npz,264,False,True
HRC,k562_05.npz,365,False,True
HS2ST1,k562_05.npz,191,False,True
HS3ST3A1,k562_05.npz,89,False,True
HS3ST3B1,k562_05.npz,89,False,True
HS6ST1,k562_05.npz,414,False,True
HSBP1,k562_05.npz,168,True,True
HSCB,k562_05.npz,167,False,True
HSD11B1L,k562_05.npz,174,False,True
HSD17B1,k562_05.npz,173,False,True
HSD17B10,k562_05.npz,69,False,True
HSD17B11,k562_05.npz,122,False,True
HSD17B12,k562_05.npz,137,False,True
HSD17B4,k562_05.npz,174,False,True
HSD17B7,k562_05.npz,560,False,True
HSD17B8,k562_05.npz,230,False,True
HSD3B7,k562_05.npz,285,False,True
HSDL1,k562_05.npz,183,False,True
HSDL2,k562_05.npz,246,False,True
HSF1,k562_05.npz,241,False,True
HSF2,k562_05.npz,55,False,True
HSF4,k562_05.npz,137,False,True
HSF5,k562_05.npz,167,False,True
HSFX1,k562_05.npz,370,False,False
HSFY1,k562_05.npz,235,False,False
HSP90AA1,k562_05.npz,251,False,True
HSP90AB1,k562_05.npz,74,True,True
HSP90B1,k562_05.npz,239,False,True
HSPA13,k562_05.npz,100,False,True
HSPA14,k562_05.npz,222,False,True
HSPA1B,k562_05.npz,231,False,True
HSPA4,k562_05.npz,64,False,True
HSPA4L,k562_05.npz,239,False,True
HSPA5,k562_05.npz,299,False,True
HSPA8,k562_05.npz,232,False,True
HSPA9,k562_05.npz,212,False,True
HSPB1,k562_05.npz,281,False,True
HSPB11,k562_05.npz,142,False,True
HSPBP1,k562_05.npz,136,False,True
HSPD1,k562_05.npz,214,False,True
HSPE1,k562_05.npz,39,False,True
HSPG2,k562_05.npz,860,False,True
HSPH1,k562_05.npz,110,False,True
HTATIP2,k562_05.npz,208,False,True
HTATSF1,k562_05.npz,248,False,True
HTRA2,k562_05.npz,178,False,True
HTT,k562_05.npz,199,False,True
HUS1,k562_05.npz,417,False,True
HUWE1,k562_06.npz,222,False,True
HYAL2,k562_06.npz,399,False,True
HYAL3,k562_06.npz,64,False,True
HYI,k562_06.npz,120,False,True
HYLS1,k562_06.npz,157,False,True
HYOU1,k562_06.npz,71,False,True
HYPK,k562_06.npz,175,False,True
IAH1,k562_06.npz,73,False,True
IARS,k562_06.npz,92,False,True
IARS2,k562_06.npz,94,False,True
IBA57,k562_06.npz,235,False,True
IBTK,k562_06.npz,371,False,True
ICA1,k562_06.npz,34,False,True
ICAM1,k562_06.npz,121,False,True
ICAM2,k562_06.npz,73,False,True
ICAM3,k562_06.npz,176,False,True
ICAM4,k562_06.npz,48,False,True
ICAM5,k562_06.npz,292,False,True
ICE1,k562_06.npz,195,False,False
ICK,k562_06.npz,167,False,True
ICMT,k562_06.npz,221,False,True
ID1,k562_06.npz,81,False,True
ID2,k562_06.npz,325,False,True
ID3,k562_06.npz,200,False,True
IDE,k562_06.npz,283,False,True
IDH1,k562_06.npz,125,False,True
IDH2,k562_06.npz,26,False,True
IDH3A,k562_06.npz,108,False,True
IDH3B,k562_06.npz,145,False,True
IDH3G,k562_06.npz,232,False,True
IDI1,k562_06.npz,153,False,True
IDS,k562_06.npz,129,False,True
IDUA,k562_06.npz,95,False,True
IER2,k562_06.npz,123,False,True
IER3,k562_06.npz,92,False,True
IER3IP1,k562_06.npz,95,False,True
IER5,k562_06.npz,203,False,True
IER5L,k562_06.npz,216,False,True
IFI27L1,k562_06.npz,71,False,True
IFI27L2,k562_06.npz,89,True,True
IFI30,k562_06.npz,107,False,True
IFI35,k562_06.npz,39,False,True
IFITM1,k562_06.npz,217,False,True
IFITM2,k562_06.npz,262,False,True
IFITM3,k562_06.npz,71,False,True
IFNAR1,k562_06.npz,87,False,True
IFNAR2,k562_06.npz,183,True,True
IFNGR1,k562_06.npz,81,False,True
IFNGR2,k562_06.npz,295,True,True
IFRD1,k562_06.npz,472,False,True
IFRD2,k562_06.npz,92,False,True
IFT172,k562_06.npz,195,False,True
IFT20,k562_06.npz,228,False,True
IFT27,k562_06.npz,168,False,True
IFT43,k562_06.npz,251,False,True
IFT46,k562_06.npz,152,False,True
IFT52,k562_06.npz,119,False,True
IFT57,k562_06.npz,278,False,True
IFT80,k562_06.npz,107,False,True
IFT81,k562_06.npz,180,False,True
IFT88,k562_06.npz,252,False,True
IGBP1,k562_06.npz,165,False,True
IGF1,k562_06.npz,23,False,True
IGF1R,k562_06.npz,252,False,True
IGF2BP1,k562_06.npz,114,False,True
IGF2BP2,k562_06.npz,39,False,True
IGF2BP3,k562_06.npz,104,False,True
IGF2R,k562_06.npz,244,False,True
IGFBP2,k562_06.npz,239,False,True
IGFBP4,k562_06.npz,339,False,True
IGFLR1,k562_06.npz,274,False,True
IGHMBP2,k562_06.npz,134,False,False
IGSF3,k562_06.npz,165,False,True
IGSF8,k562_06.npz,298,False,True
IK,k562_06.npz,327,False,True
IKBIP,k562_06.npz,163,False,True
IKBKB,k562_06.npz,116,False,True
IKBKE,k562_06.npz,195,False,True
IKBKG,k562_06.npz,190,False,True
IKZF1,k562_06.npz,120,False,True
