target,panel,energy,genes_z3,cells
HOXB3,False,18.325,37,152
HOXB4,False,9.53795,22,236
HOXB5,False,8.44528,33,334
HOXB6,False,8.24121,21,321
HOXB7,False,8.66378,38,272
HOXB8,False,8.94896,20,281
HOXB9,False,11.2406,42,273
HOXC10,False,16.1181,21,151
HOXC11,False,11.1873,36,194
HOXC12,False,11.6827,31,224
HOXC13,False,22.8595,13,103
HOXC4,False,15.512,42,222
HOXC5,False,27.4637,57,136
HOXC6,False,126.69,25,11
HOXC8,False,16.8896,16,144
HOXC9,False,11.1954,10,210
HOXD1,False,11.7541,35,214
HOXD10,False,7.16914,19,299
HOXD11,False,12.521,24,193
HOXD12,False,7.58024,26,323
HOXD13,False,12.8496,32,195
HOXD3,False,47.8352,96,109
HOXD4,False,16.9545,21,130
HOXD8,False,12.2045,31,190
HOXD9,False,10.711,16,208
HP1BP3,False,7.44307,19,300
HPCAL1,False,5.49229,22,400
HPF1,False,10.5313,22,202
HPRT1,False,18.3474,30,142
HPS1,False,12.4597,22,200
HPS3,False,14.7667,24,139
HPS4,False,10.4042,26,266
HPS5,False,74.2261,165,68
HPS6,False,29.0387,8,74
HRAS,False,8.82222,28,264
HRC,False,5.75309,21,365
HS2ST1,False,12.5489,31,191
HS3ST3A1,False,38.2524,77,89
HS3ST3B1,False,22.8898,17,89
HS6ST1,False,5.62311,23,414
HSBP1,True,20.276,51,168
HSCB,False,34.6605,178,167
HSD11B1L,False,14.2303,22,174
HSD17B1,False,13.6134,18,173
HSD17B10,False,49.6752,81,69
HSD17B11,False,18.0239,22,122
HSD17B12,False,105.425,632,137
HSD17B4,False,16.8834,31,174
HSD17B7,False,4.34001,41,560
HSD17B8,False,10.5014,40,230
HSD3B7,False,7.68633,15,285
HSDL1,False,11.533,17,183
HSDL2,False,12.963,53,246
HSF1,False,18.5835,99,241
HSF2,False,43.6921,18,55
HSF4,False,25.8991,53,137
HSF5,False,13.1344,27,167
HSFX1,False,11.4335,36,370
HSFY1,False,9.1872,15,235
HSP90AA1,False,8.8684,19,251
HSP90AB1,True,32.4219,34,74
HSP90B1,False,13.1666,59,239
HSPA13,False,26.2498,48,100
HSPA14,False,17.7294,117,222
HSPA1B,False,10.6035,24,231
HSPA4,False,43.4871,49,64
HSPA4L,False,9.14209,23,239
HSPA5,False,39.38,251,299
HSPA8,False,22.07,135,232
HSPA9,False,137.451,986,212
HSPB1,False,7.74668,18,281
HSPB11,False,26.682,106,142
HSPBP1,False,17.6866,28,136
HSPD1,False,22.4613,131,214
HSPE1,False,274.783,383,39
HSPG2,False,3.09737,29,860
HSPH1,False,78.5219,199,110
HTATIP2,False,11.1493,26,208
HTATSF1,False,12.5494,56,248
HTRA2,False,15.416,35,178
HTT,False,11.4657,22,199
HUS1,False,14.1603,147,417
HUWE1,False,29.0608,261,222
HYAL2,False,6.60501,46,399
HYAL3,False,36.292,21,64
HYI,False,21.7021,15,120
HYLS1,False,32.2219,76,157
HYOU1,False,36.8948,33,71
HYPK,False,31.1299,205,175
IAH1,False,37.7601,47,73
IARS,False,50.6136,121,92
IARS2,False,102.32,412,94
IBA57,False,15.9805,67,235
IBTK,False,6.34011,17,371
ICA1,False,67.4669,34,34
ICAM1,False,19.0193,17,121
ICAM2,False,32.0203,17,73
ICAM3,False,13.3517,26,176
ICAM4,False,54.4932,24,48
ICAM5,False,7.68477,22,292
ICE1,False,19.8943,119,195
ICK,False,14.29,35,167
ICMT,False,9.90842,31,221
ID1,False,30.5773,26,81
ID2,False,8.19005,54,325
ID3,False,11.417,16,200
IDE,False,8.02963,17,283
IDH1,False,18.7393,19,125
IDH2,False,74.776,19,26
IDH3A,False,21.945,21,108
IDH3B,False,29.3589,93,145
IDH3G,False,10.0739,18,232
IDI1,False,23.2275,121,153
IDS,False,16.5266,20,129
IDUA,False,27.6432,23,95
IER2,False,20.4214,22,123
IER3,False,24.7779,20,92
IER3IP1,False,42.3954,82,95
IER5,False,11.0065,17,203
IER5L,False,13.2073,36,216
IFI27L1,False,39.6548,63,71
IFI27L2,True,22.5128,10,89
IFI30,False,24.1157,20,107
IFI35,False,77.8521,40,39
IFITM1,False,10.6243,15,217
IFITM2,False,8.28203,27,262
IFITM3,False,33.1541,17,71
IFNAR1,False,26.0409,13,87
IFNAR2,True,14.2831,34,183
IFNGR1,False,35.3653,27,81
IFNGR2,True,9.11035,26,295
IFRD1,False,4.76549,20,472
IFRD2,False,24.1358,23,92
IFT172,False,12.6168,20,195
IFT20,False,9.27042,20,228
IFT27,False,13.2796,13,168
IFT43,False,9.3173,23,251
IFT46,False,15.8548,17,152
IFT52,False,18.1751,24,119
IFT57,False,7.46159,12,278
IFT80,False,33.4706,75,107
IFT81,False,13.2462,19,180
IFT88,False,12.7546,53,252
IGBP1,False,27.702,111,165
IGF1,False,89.5928,38,23
IGF1R,False,8.79952,23,252
IGF2BP1,False,31.8207,50,114
IGF2BP2,False,60.8928,26,39
IGF2BP3,False,22.2722,23,104
IGF2R,False,9.89729,29,244
IGFBP2,False,9.69934,27,239
IGFBP4,False,11.4805,53,339
IGFLR1,False,7.77187,16,274
IGHMBP2,False,18.6285,23,134
IGSF3,False,14.8498,27,165
IGSF8,False,8.50193,34,298
IK,False,7.89523,25,327
IKBIP,False,16.8579,20,163
IKBKB,False,21.0525,21,116
IKBKE,False,12.6312,30,195
IKBKG,False,11.9919,25,190
IKZF1,False,31.8946,63,120
IKZF2,False,11.0247,95,307
IKZF3,False,31.656,22,75
IKZF4,False,5.76677,44,471
IKZF5,False,9.42479,20,239
IL10RB,True,9.29464,31,241
IL13RA1,False,7.70809,20,280
IL15RA,False,20.1032,8,112
IL17RA,False,11.8451,21,168
IL17RC,False,11.9343,17,181
IL23A,False,64.1012,19,39
IL23R,False,17.465,10,126
IL27RA,False,18.6818,20,117
IL6ST,False,9.81505,18,240
ILF2,False,71.4683,220,88
ILF3,False,62.1856,522,213
ILK,False,11.8329,21,218
ILKAP,False,14.1821,54,236
ILRUN,False,14.7408,19,161
ILVBL,False,10.3323,25,211
IMMP1L,False,65.4405,24,44
IMMP2L,False,13.3425,28,175
IMMT,False,47.7821,55,72
IMP3,False,100.5,54,25
IMP4,False,165.363,1177,88
IMPA1,False,13.7878,23,200
IMPA2,False,96.9109,708,103
IMPACT,False,8.50854,31,283
IMPAD1,False,23.8735,13,90
IMPDH1,False,6.30159,23,348
IMPDH2,False,57.8452,418,142
INCENP,False,76.4528,18,34
INF2,False,41.2671,151,137
ING1,False,6.97097,38,381
ING2,False,17.1691,28,130
ING3,False,24.8352,105,169
ING4,False,14.9837,17,155
ING5,False,16.8702,101,215
INHBE,False,20.7395,22,122
INIP,False,24.2546,42,123
INKA2,False,9.7367,27,215
INO80,False,46.1658,642,286
INO80B,False,47.0251,377,194
INO80C,False,27.8495,167,167
INO80D,False,18.2776,154,255
INO80E,False,100.947,51,23
INPP1,False,10.8224,21,250
INPP4A,False,13.235,20,161
INPP5A,False,10.4224,33,240
INPP5B,False,8.35258,25,276
INPP5E,False,17.5556,19,127
INPP5F,False,9.02464,40,303
INPP5K,False,8.71793,25,238
INPPL1,False,71.2384,400,173
INSIG1,False,32.9318,83,121
INSIG2,False,7.36383,28,317
INSM1,False,11.1303,26,196
INSM2,False,10.4734,23,229
INTS1,False,15.1674,263,440
INTS10,False,51.1478,359,148
INTS11,False,64.9115,137,71
INTS12,False,33.7352,54,89
INTS13,False,46.8691,226,117
INTS14,False,34.6842,281,183
INTS2,False,368.597,779,59
INTS3,False,191.586,1096,135
INTS4,False,150.026,177,37
INTS5,False,198.862,457,56
INTS6,False,18.0355,175,280
INTS7,False,220.343,548,66
INTS8,False,179.026,735,108
INTS9,False,97.283,323,84
INTU,False,6.17074,18,319
INVS,False,27.9819,49,90
IP6K1,False,92.1169,71,39
IP6K2,False,10.8016,29,239
IPO11,False,18.4229,58,175
IPO13,False,109.519,326,60
IPO4,False,14.9737,26,162
IPO5,False,25.5746,35,117
IPO7,False,18.2555,74,164
IPO8,False,10.5887,37,239
IPO9,False,17.2229,287,415
IPP,False,11.3179,31,255
IPPK,False,17.3385,29,168
IQCB1,False,9.15083,24,245
IQCC,False,8.2922,19,285
IQCE,False,14.5813,23,161
IQGAP1,False,46.6923,21,44
IQGAP2,False,18.4596,22,138
IQGAP3,False,43.4435,26,59
IQSEC1,False,19.1507,22,124
IQSEC2,False,5.36703,36,488
IRAK1,False,7.05448,25,317
IRAK4,False,14.4216,31,214
IREB2,True,16.0194,38,157
IRF1,False,9.04331,32,274
IRF2,False,44.7851,40,57
IRF2BP1,False,19.4684,37,134
IRF2BP2,False,27.4925,337,287
IRF2BPL,False,6.72403,27,320
IRF3,False,6.48067,16,342
IRF4,False,11.7583,13,186
IRF5,False,7.17075,43,352
IRF6,False,23.9318,31,90
IRF7,False,13.4402,23,170
IRF8,False,14.2752,9,153
IRF9,False,16.5908,27,130
IRGQ,False,19.2744,28,121
IRX1,False,36.1065,52,89
IRX2,False,6.32822,22,379
IRX3,False,16.3732,38,145
IRX4,False,71.1384,14,33
IRX5,False,15.1729,11,142
IRX6,False,10.2267,26,205
ISCA1,False,44.0159,52,67
ISCA2,False,13.9644,240,512
ISCU,False,27.4748,62,121
ISG15,False,48.6267,14,47
ISG20L2,False,107.017,330,45
ISL1,False,4.30371,28,525
ISL2,False,15.2355,35,181
ISOC1,False,13.1661,26,188
ISOC2,False,6.53578,42,416
IST1,False,8.91445,69,335
ISX,False,12.3815,17,179
ISY1,False,39.9762,17,57
ISYNA1,False,8.86385,27,279
ITCH,False,13.3069,26,170
ITFG1,False,131.832,23,12
ITFG2,False,51.8082,30,51
ITGA2B,False,11.2076,22,232
ITGA5,False,15.3751,46,200
ITGAE,False,10.8256,22,205
ITGAV,False,20.0078,26,105
ITGB1,False,10.7257,47,269
ITGB1BP1,False,41.802,235,164
ITGB3BP,False,12.597,23,199
ITGB5,False,15.1814,49,178
ITM2A,False,12.1031,10,171
ITM2B,False,13.6852,21,150
ITM2C,False,16.8797,33,144
ITPA,False,11.539,18,186
ITPK1,False,38.1937,60,78
ITPKA,False,2.53133,25,874
ITPKC,False,13.677,38,186
ITPR1,False,17.9152,10,133
ITPR2,False,10.8947,65,290
ITPR3,False,32.2509,13,84
ITPRID2,False,12.8787,29,190
ITPRIP,False,35.3358,24,76
ITSN1,False,12.2143,33,237
ITSN2,False,10.9507,13,209
IVNS1ABP,False,15.1662,36,217
IWS1,False,41.2053,123,118
JAG2,False,14.2197,23,163
JAGN1,False,7.67275,35,307
JAK1,False,29.5055,14,78
JAK2,False,8.87203,29,268
JARID2,False,16.6404,29,149
JAZF1,False,14.0143,104,460
JDP2,False,10.3295,30,252
JKAMP,False,15.2307,25,146
JMJD1C,False,39.3687,34,66
JMJD4,False,9.08524,23,288
JMJD6,False,9.19922,67,412
JMJD8,False,12.7086,21,177
JMY,False,7.8931,17,284
JOSD1,False,38.4806,56,88
JOSD2,False,13.6775,27,181
JPT1,False,12.3061,30,187
JPT2,False,19.3551,24,116
JRK,False,5.90212,26,406
JRKL,False,15.8193,18,155
JTB,False,12.0693,21,199
JUN,False,13.2045,37,216
JUNB,False,9.52077,34,266
JUND,False,16.9654,16,135
JUP,False,22.7543,11,95
KALRN,False,14.3725,23,157
KANK2,False,11.9066,22,191
KANSL1,False,101.585,65,44
KANSL2,False,265.148,965,159
KANSL3,False,75.6719,594,255
KARS,False,42.6725,150,105
KAT2A,False,22.9035,55,105
KAT2B,False,15.0152,17,155
KAT5,False,11.7901,32,237
KAT6A,False,18.5865,50,146
KAT6B,False,21.4472,13,97
KAT7,False,52.3177,244,125
KAT8,False,55.1073,1042,466
KATNA1,False,13.1509,29,183
KATNAL1,False,15.8052,23,128
KATNB1,False,4.3376,19,468
KATNBL1,False,33.4416,142,158
KAZALD1,False,25.3349,22,114
KBTBD2,False,14.5578,30,180
KBTBD3,False,27.7754,29,110
KBTBD4,False,18.5646,12,118
KBTBD6,False,11.6212,18,193
KCMF1,False,17.0674,127,259
KCNA10,False,7.3338,25,289
KCNE3,False,4.74467,21,469
KCNH2,False,3.33282,17,615
KCNIP3,False,5.85352,34,413
KCNK5,False,9.67746,53,284
KCNMB3,False,75.3836,30,33
KCNN4,False,12.2487,16,165
KCTD10,False,59.7794,48,58
KCTD13,False,7.63237,17,269
KCTD15,False,20.8892,23,124
KCTD2,False,14.591,21,157
KCTD20,False,21.3292,23,104
KCTD3,False,88.2086,56,34
KCTD5,False,15.9361,17,146
KCTD6,False,12.6114,25,194
KCTD9,False,12.2494,37,262
KDELR1,False,82.9213,22,30
KDELR2,False,10.9274,25,244
KDELR3,False,29.2896,41,98
KDM1A,False,289.717,1168,150
KDM1B,False,13.1446,81,253
KDM2A,False,7.54814,24,298
KDM2B,False,7.02683,30,326
KDM3A,False,12.3821,24,211
KDM3B,False,12.0395,46,227
KDM4A,False,12.4025,45,272
KDM4B,False,21.0156,26,121
KDM4C,False,7.71524,14,264
KDM5A,True,13.331,36,185
KDM5B,False,11.8151,14,193
KDM5C,False,18.1385,98,223
KDM6A,False,14.8172,125,312
KDM8,False,23.9194,106,168
KDSR,False,31.5585,23,62
KEAP1,False,40.6005,308,266
KEL,False,9.32564,50,308
KHDC1,False,19.2969,46,138
KHDC4,False,15.2364,28,166
KHDRBS1,True,19.5764,28,129
KHK,False,17.3467,19,127
KHNYN,False,9.7934,24,223
KHSRP,True,29.9078,53,101
KIAA0100,False,43.2821,30,63
KIAA0232,False,15.8097,43,181
KIAA0319L,False,21.0041,23,123
KIAA0355,False,9.26902,15,242
KIAA0513,False,14.4819,17,174
KIAA0586,False,19.4897,57,175
KIAA0895L,False,10.941,18,198
KIAA0930,False,5.69409,24,390
KIAA1109,False,11.5952,45,310
KIAA1143,False,4.87428,15,434
KIAA1191,False,12.088,38,195
KIAA1324L,False,44.7304,26,54
KIAA1522,False,5.19016,17,392
KIAA1586,False,10.0209,19,227
KIAA1958,False,136.578,56,16
KIAA2013,False,17.2235,32,148
KIDINS220,False,37.3373,79,92
KIF11,False,3.21872,32,772
KIF13A,False,10.4836,16,254
KIF14,False,16.242,27,164
KIF15,False,19.407,80,219
KIF16B,False,8.63237,22,268
KIF18A,False,15.8047,19,135
KIF18B,False,31.9219,157,141
KIF1A,False,10.1342,17,230
KIF1B,False,7.68944,28,290
KIF1C,False,12.6084,19,172
KIF20A,False,54.8814,407,143
KIF20B,False,20.7127,33,124
KIF21A,False,15.2928,23,151
KIF22,False,8.68301,25,276
KIF23,False,51.3816,21,45
KIF2A,True,10.0378,53,301
KIF2C,False,11.1485,20,209
KIF3A,False,11.11,29,218
KIF3B,False,37.4085,32,70
KIF4A,False,11.5984,37,299
KIF5B,False,6.37923,26,413
KIF9,False,22.4385,22,129
KIFAP3,False,13.231,49,257
KIFC1,False,10.8297,29,262
KIFC2,False,17.0727,40,158
KIFC3,False,17.6967,30,137
KIN,False,19.39,193,253
KISS1R,False,12.5358,21,176
KIT,False,8.55756,22,273
KLC1,False,10.5773,21,221
KLC2,False,9.57264,20,246
KLC4,False,8.89986,25,282
KLF1,False,21.2939,59,157
KLF10,False,4.45098,21,489
KLF11,False,6.58834,23,335
KLF12,False,7.73123,28,287
KLF13,False,10.0815,14,224
KLF14,False,19.9503,18,115
KLF15,False,21.5194,25,121
KLF16,False,34.3169,184,137
KLF17,False,14.3095,35,176
KLF2,False,10.2418,31,253
KLF3,False,15.717,19,121
KLF4,False,5.06529,34,461
KLF5,False,17.7736,40,169
KLF6,False,11.4016,18,213
KLF7,False,5.82078,36,490
KLF8,False,41.8219,99,83
KLF9,False,7.47447,30,331
KLHDC10,False,14.5177,17,157
KLHDC2,False,6.86252,27,297
KLHDC3,False,11.7265,21,176
KLHDC4,False,14.0912,26,173
KLHDC8B,False,11.2125,16,216
KLHL11,False,8.31327,21,286
KLHL12,False,56.4999,60,61
KLHL17,False,23.1658,127,162
KLHL18,False,24.0712,18,91
KLHL20,False,12.238,24,188
KLHL21,False,10.9751,19,216
KLHL22,False,20.5513,16,112
KLHL23,False,9.35371,34,295
KLHL24,False,9.66039,40,286
KLHL36,False,7.49489,27,342
KLHL42,False,20.6119,18,111
KLHL5,False,17.9948,49,159
KLHL7,False,16.1897,20,148
KLHL8,False,6.68406,36,402
KMT2A,True,14.7018,58,205
KMT2B,False,8.96244,17,264
KMT2C,False,9.69871,26,219
KMT2D,False,9.58304,21,230
KMT2E,False,27.8093,23,77
KNL1,False,165.802,78,15
KNOP1,False,16.0789,28,145
KNSTRN,False,22.4932,22,101
KNTC1,False,10.801,32,223
KPNA1,False,9.64253,27,243
KPNA2,False,28.8969,39,87
KPNA3,False,12.5825,40,200
KPNA4,False,19.6555,75,180
KPNA5,False,10.7626,18,221
KPNA6,False,46.4748,89,83
KPNB1,False,15.9519,95,225
KPTN,False,23.7693,48,99
KRAS,False,12.2522,23,206
KRBA1,False,17.7632,24,126
KRCC1,False,17.9866,13,120
KREMEN2,False,14.7326,17,178
KRI1,False,134.623,485,57
KRIT1,False,8.28136,27,261
KRR1,False,196.945,2626,262
KRT10,False,5.74093,23,438
KRT17,False,10.1784,22,197
KRT18,False,10.7867,26,223
KRT19,False,13.5199,24,183
KRT8,False,3.82472,21,693
KRTAP4-2,False,6.63437,29,350
KRTAP4-7,False,5.44877,18,391
KRTCAP2,False,9.22049,20,236
KSR1,False,10.0016,16,220
KTI12,False,17.5427,44,172
KTN1,False,7.4485,21,295
KXD1,False,15.3767,37,185
KYAT3,False,8.91418,23,306
L2HGDH,False,49.3892,75,74
L3HYPDH,False,11.8892,26,194
L3MBTL1,False,5.16498,20,408
L3MBTL2,False,34.9591,55,77
L3MBTL3,False,8.75738,35,288
L3MBTL4,False,10.636,24,211
LACTB,False,19.3893,26,120
LACTB2,False,16.0245,23,141
LAGE3,False,57.5505,39,46
LAMA5,False,8.43867,20,286
LAMB1,False,81.7917,271,60
LAMB2,False,9.5798,18,229
LAMP1,False,7.74718,25,316
LAMP2,False,10.1196,16,195
LAMTOR1,False,24.4823,107,164
LAMTOR2,False,31.2895,83,117
LAMTOR3,False,48.2886,149,94
LAMTOR4,False,17.0837,146,297
LAMTOR5,False,39.0824,71,77
LANCL1,False,11.2972,34,246
LANCL2,False,11.8461,31,216
LAP3,False,13.7457,28,185
LAPTM4A,False,11.4586,24,199
LAPTM4B,False,10.5902,21,208
LAPTM5,False,12.9807,30,190
LARP1,False,12.0852,21,203
LARP1B,False,33.6253,21,72
LARP4,False,12.1934,34,201
LARP4B,False,16.7192,21,153
LARP7,False,10.4354,85,283
LARS,False,73.768,192,86
LARS2,False,13.125,81,280
LAS1L,False,65.9151,495,117
LASP1,False,9.39522,19,249
LATS1,False,12.7553,12,174
LBH,False,12.936,62,220
LBR,False,11.3428,22,204
LBX1,False,9.73847,25,213
LBX2,False,14.0766,19,163
LCE1C,False,6.65486,16,317
LCE1E,False,6.11518,27,326
LCLAT1,False,55.5284,47,50
LCMT1,False,13.7486,77,239
LCMT2,False,19.5915,12,127
LCN10,False,10.6563,13,228
LCOR,False,37.868,110,104
LCORL,False,19.8346,28,121
LCP1,False,12.7403,28,220
LCP2,False,17.357,22,126
LDB1,False,32.1929,207,212
LDHA,False,10.3899,25,234
LDHB,False,14.4499,12,156
LDLR,True,20.2295,62,175
LDLRAP1,False,22.8187,30,109
LEF1,False,16.4949,60,198
LEMD2,False,7.12449,24,305
LEMD3,False,13.4772,26,171
LENG1,True,39.4113,33,66
LENG8,False,18.3361,104,217
LEO1,False,91.671,277,97
LEPR,False,18.6989,30,217
LEPROT,False,21.6573,28,253
LEPROTL1,False,97.5887,43,28
LETM1,False,50.4818,295,154
LETMD1,False,17.4593,31,163
LEUTX,False,19.5284,12,115
LGALS1,False,8.25028,23,292
LGALS8,False,10.1617,20,195
LGALSL,False,11.6645,22,211
LGMN,False,8.38012,24,273
LGR4,False,11.965,31,196
LHPP,False,12.0896,25,194
LHX1,False,14.2459,28,177
LHX2,False,34.9074,34,72
LHX3,False,6.92958,34,334
LHX4,False,20.6822,17,122
LHX5,False,16.4176,22,139
LHX6,False,16.0529,24,138
LHX8,False,6.27771,27,371
LHX9,False,20.1225,20,114
LIAS,False,60.3358,42,44
LIG1,False,139.552,19,3
LIG3,False,22.5714,23,91
LIMA1,False,6.8533,18,314
LIMD1,False,12.3254,16,180
LIMD2,False,35.1943,136,150
LIME1,False,6.5405,37,381
LIMK1,False,6.39378,44,373
LIMK2,False,10.4484,40,277
LIMS1,False,3.6199,20,590
LIN28A,False,12.7983,55,296
LIN28B,False,13.2685,64,235
LIN37,False,23.9481,212,211
LIN52,False,113.088,41,15
LIN54,False,5.98154,116,676
LIN7B,False,17.5008,59,217
LIN7C,False,15.8718,59,202
LIN9,False,77.5501,147,57
LIPH,False,17.7031,22,137
LIPT1,False,48.025,12,51
LITAF,False,6.80434,29,375
LIX1L,False,12.5848,33,182
LLGL1,False,8.55315,26,274
LLGL2,False,26.3312,81,133
LLPH,False,12.0511,26,181
LMAN1,True,9.98312,30,244
LMAN2,False,11.9902,31,186
LMAN2L,False,28.9478,37,131
LMBR1,False,13.6236,22,152
LMBR1L,False,22.7271,33,134
LMBRD1,False,19.4111,13,108
LMBRD2,True,18.5697,44,169
LMF2,False,8.19025,23,330
LMNA,False,16.2801,36,166
LMNB1,False,11.0219,32,216
LMNB2,False,65.1656,27,35
LMO2,False,22.441,247,273
LMO4,False,36.1872,29,67
LMX1A,False,12.9936,23,194
LMX1B,False,80.2919,56,42
LNPEP,False,63.6026,31,42
LNPK,False,11.5875,31,220
LONP1,False,51.1303,279,156
LONP2,False,5.73911,17,391
LONRF3,False,6.47484,24,370
LPA,False,9.75224,22,247
LPCAT1,False,6.75831,18,305
LPCAT2,False,45.7796,33,59
LPCAT3,True,18.1977,20,129
LPCAT4,False,18.2425,21,138
LPGAT1,False,9.66222,26,247
LPIN1,False,21.5341,51,124
LPIN2,False,14.7091,26,154
LPL,False,13.9477,20,168
LRBA,False,13.0321,36,228
LRCH3,False,36.7947,17,65
LRCH4,False,6.20417,25,390
LRFN1,False,8.39586,20,244
LRFN4,False,10.8093,14,212
LRG1,False,12.3587,19,193
LRIF1,False,49.1117,77,72
LRIG2,False,30.7026,16,73
LRMDA,False,53.5917,25,47
LRP10,False,11.0612,18,227
LRP12,False,10.0339,22,243
LRP5,False,14.0789,80,209
LRP6,False,9.52206,18,227
LRP8,False,142.866,22,7
LRPAP1,False,10.8593,20,200
LRPPRC,False,46.2784,209,131
LRR1,False,12.5519,42,235
LRRC14,False,3.36761,18,691
LRRC20,False,8.2596,22,266
LRRC23,False,11.9182,14,206
LRRC28,False,12.4292,30,173
LRRC37A3,False,10.2887,21,214
LRRC37B,False,9.0107,23,245
LRRC40,False,11.9379,27,208
LRRC41,False,11.981,35,221
LRRC42,False,11.1844,22,194
LRRC45,False,9.29867,31,263
LRRC47,False,5.36154,22,416
LRRC57,False,27.2323,17,88
LRRC58,False,24.0457,19,110
LRRC59,False,9.43851,18,218
LRRC61,False,10.5727,40,310
LRRC8A,False,5.48718,17,380
LRRC8B,False,8.80103,28,307
LRRC8C,False,6.97332,18,302
LRRC8D,False,5.8819,40,467
LRRCC1,False,12.5963,14,154
LRRFIP1,False,8.15912,13,285
LRRFIP2,False,17.1342,21,132
LRSAM1,False,81.2429,126,48
LRWD1,False,37.3737,19,68
LSG1,False,139.184,711,84
LSM1,False,20.0185,36,124
LSM10,False,27.0709,272,323
LSM11,False,52.5132,391,191
LSM12,False,62.5138,34,50
LSM14A,False,15.9921,38,215
LSM14B,False,19.6813,39,182
LSM2,False,50.9647,277,125
LSM3,False,91.3785,198,57
LSM4,False,66.7286,65,51
LSM5,False,31.8995,527,346
LSM6,False,361.536,1212,83
LSM7,False,41.8768,249,145
LSR,False,35.9163,21,66
LSS,False,13.6499,39,233
LST1,False,7.72362,31,334
LTA4H,False,66.0774,11,35
LTB,False,25.4301,29,99
LTB4R,False,11.2782,14,209
LTB4R2,False,6.09978,17,349
LTBP1,False,11.3224,13,206
LTBP3,False,4.95619,25,432
LTBP4,False,6.73125,101,674
LTBR,False,26.724,22,104
LTF,False,7.41529,14,263
LTN1,False,18.3138,63,195
LTO1,False,121.763,103,20
LTV1,False,86.6941,843,143
LUC7L,False,16.1233,94,296
LUC7L2,False,5.86589,56,493
LUC7L3,False,115.694,354,80
LURAP1,False,19.4626,17,122
LUZP1,False,9.45266,25,251
LY6E,False,6.04907,23,450
LYAR,False,26.4294,23,90
LYL1,False,52.5246,114,87
LYN,False,16.905,17,129
LYPLA1,False,12.3932,22,189
LYPLA2,False,58.6422,15,44
LYPLAL1,False,29.7343,20,77
LYRM1,False,7.1886,21,328
LYRM2,False,5.93552,25,384
LYRM4,False,14.804,40,202
LYRM7,False,38.4824,14,59
LYSMD2,False,28.0331,33,79
LYSMD3,False,18.4758,17,114
LYZ,False,8.33188,16,248
LZIC,False,31.7093,17,72
LZTFL1,False,8.97586,24,255
LZTR1,False,35.141,377,299
LZTS2,False,9.36297,19,244
M6PR,False,12.8996,29,190
MACC1,False,21.2902,18,116
MACF1,False,12.1052,57,274
MACO1,False,8.50127,37,288
MACROD1,False,21.2485,19,127
MAD1L1,False,11.6668,31,220
MAD2L1,False,39.9388,290,195
MAD2L1BP,False,11.7782,22,182
MAD2L2,False,6.8778,34,385
MADD,False,14.7497,22,135
MAEA,False,7.00589,39,346
MAF,False,21.6964,15,121
MAF1,False,34.4325,61,82
MAFA,False,32.7453,105,139
MAFB,False,15.2196,47,179
MAFF,False,7.86426,29,297
MAFG,False,9.78235,32,257
MAFK,False,13.969,83,296
MAGEA1,False,8.09841,12,264
MAGEA12,False,80.0772,9,15
MAGEA2,False,8.04354,21,255
MAGEA3,False,24.1148,40,97
MAGEA6,False,42.9035,22,59
MAGEA9B,False,9.83978,34,290
MAGEB1,False,7.80821,46,323
MAGEB2,False,9.67523,13,223
MAGEC1,False,8.4061,20,261
MAGEC2,False,67.505,19,35
MAGED1,False,6.41535,17,369
MAGED2,False,6.68354,38,390
MAGEF1,False,15.6626,19,141
MAGEH1,False,10.5505,21,212
MAGI1,False,8.53814,21,282
MAGI3,False,29.2815,21,74
MAGOH,False,22.1288,151,170
MAGOHB,False,57.9572,14,43
MAGT1,False,13.6444,22,167
MAIP1,False,7.93265,14,263
MAK16,False,68.2153,445,109
MALSU1,False,33.3372,127,131
MAML1,False,12.9357,12,187
MAN1A1,False,9.95014,23,281
MAN1A2,False,24.4868,108,158
MAN1B1,False,10.5523,12,203
MAN2A1,True,10.2322,26,196
MAN2A2,False,23.2623,20,109
MAN2B1,False,5.76953,30,424
MAN2C1,False,42.9778,16,55
MANBA,False,15.707,32,147
MANBAL,False,11.2718,24,194
MANEA,False,48.7607,11,57
MANEAL,False,28.7075,13,84
MANF,False,5.9162,25,402
MAP1A,False,13.7808,22,177
MAP1B,False,11.0115,18,217
MAP1LC3B,False,14.3031,18,163
MAP1S,False,10.1156,23,237
MAP2K1,False,10.0401,17,220
MAP2K2,True,13.1339,23,185
MAP2K3,False,16.8706,56,174
MAP2K4,False,14.2985,19,170
MAP2K5,False,14.4527,13,164
MAP2K7,False,45.8715,94,78
MAP3K1,False,15.3792,15,137
MAP3K11,False,8.55534,40,283
MAP3K2,False,13.4466,35,212
MAP3K3,False,7.71452,21,294
MAP3K4,False,18.9205,58,157
MAP3K5,False,16.1793,21,168
MAP3K6,False,20.7174,37,116
MAP3K7,False,13.6917,38,174
MAP3K8,False,15.7981,20,160
MAP4,False,24.6196,49,119
MAP4K1,False,19.2061,34,116
MAP4K2,False,11.1776,33,214
MAP4K3,False,15.5781,23,148
MAP4K4,False,6.85587,34,337
MAP4K5,False,14.3397,35,167
MAP7D1,False,39.7483,25,62
MAP7D3,False,16.4043,36,152
MAPK1,False,16.2316,111,305
