target,chunk,n_cells,in_panel,on_official_axis
FOXD4L5,25,2239.0,False,True
FOXD4L6,25,1764.0,False,True
FOXE1,25,1640.0,False,True
FOXE3,25,1299.0,False,True
FOXF1,25,2846.0,False,True
FOXF2,25,2769.0,False,True
FOXG1,25,1321.0,False,True
FOXH1,25,850.0,False,True
FOXI1,25,3105.0,False,True
FOXI2,25,1691.0,False,True
FOXI3,25,878.0,False,True
FOXJ1,25,1433.0,False,True
FOXJ2,25,1563.0,False,True
FOXJ3,25,1624.0,False,True
FOXK1,25,922.0,False,True
FOXK2,25,1490.0,False,True
FOXL1,25,3588.0,False,True
FOXL2,25,1134.0,False,True
FOXM1,25,975.0,False,True
FOXN1,25,3701.0,False,True
FOXN3,25,1509.0,False,True
FOXN4,25,436.0,False,True
FOXO1,25,2303.0,False,True
FOXO3,25,742.0,False,True
FOXO6,25,1879.0,False,True
FOXP1,25,2122.0,False,True
FOXP2,25,3144.0,False,True
FOXP3,25,3690.0,False,True
FOXP4,25,2175.0,False,True
FOXQ1,25,1913.0,False,True
FOXR1,25,456.0,False,True
FOXR2,25,1519.0,False,True
FOXRED1,25,1243.0,False,True
FOXRED2,25,1504.0,False,True
FOXS1,25,1759.0,False,True
FPGS,25,1083.0,False,True
FPGT,25,726.0,False,True
FPR1,25,1720.0,False,True
FRA10AC1,25,827.0,False,True
FRAS1,25,1715.0,False,True
FRAT1,25,2479.0,False,True
FRAT2,25,1631.0,False,True
FRG1,25,1277.0,False,True
FRMD3,25,2983.0,False,True
FRMD4A,25,781.0,False,True
FRMD4B,25,2230.0,False,True
FRMD6,26,2027.0,False,True
FRMD8,26,2515.0,False,True
FRS2,26,2533.0,False,True
FRS3,26,2576.0,False,True
FRY,26,1845.0,False,True
FRYL,26,3901.0,False,True
FSBP,26,3947.0,False,True
FSCN1,26,1999.0,False,True
FSD1,26,2319.0,False,True
FSD1L,26,1210.0,False,True
FSIP1,26,1576.0,False,True
FSTL1,26,3490.0,False,True
FTH1,26,1687.0,False,True
FTL,26,5834.0,False,True
FTO,26,1653.0,False,True
FTSJ1,26,2995.0,False,True
FTSJ3,26,162.0,False,True
FUBP1,26,986.0,False,True
FUCA1,26,2038.0,False,True
FUCA2,26,1545.0,False,True
FUNDC1,26,315.0,False,True
FUNDC2,26,1900.0,False,True
FUOM,26,1414.0,False,True
FURIN,26,1730.0,False,True
FUS,26,1693.0,False,True
FUT10,26,1828.0,False,True
FUT11,26,1125.0,False,True
FUT4,26,2235.0,False,True
FUT7,26,1227.0,False,True
FUT8,26,1515.0,False,True
FUZ,26,2387.0,False,True
FXN,26,33.0,False,True
FXR1,26,1093.0,False,True
FXR2,26,731.0,False,True
FXYD1,26,1254.0,False,True
FXYD2,26,4572.0,False,True
FXYD3,26,1538.0,False,True
FXYD7,26,782.0,False,True
FYB1,26,1393.0,False,True
FYCO1,26,576.0,False,True
FYN,26,926.0,False,True
FYTTD1,26,3488.0,False,True
FZD3,26,1607.0,False,True
FZD6,26,164.0,False,True
FZR1,26,98.0,False,True
G0S2,26,3731.0,False,True
G2E3,26,2230.0,False,True
G3BP1,26,1352.0,False,False
G3BP2,26,2858.0,False,True
G6PC3,26,2023.0,False,True
G6PD,26,1261.0,False,True
GAA,26,1431.0,False,True
GAB2,26,1049.0,False,True
GAB3,26,1908.0,False,True
GABARAP,26,617.0,False,True
GABARAPL1,26,1091.0,False,True
GABARAPL2,26,2526.0,False,True
GABBR1,26,1135.0,False,True
GABPA,26,533.0,False,True
GABPB1,26,620.0,False,True
GABPB2,26,1447.0,False,True
GAD1,26,2129.0,False,True
GADD45A,26,2403.0,False,True
GADD45B,26,3733.0,False,True
GADD45G,26,689.0,False,True
GADD45GIP1,26,917.0,False,True
GAK,26,619.0,False,True
GAL3ST4,26,2326.0,False,True
GALC,26,3331.0,False,True
GALE,26,871.0,False,True
GALK1,26,1353.0,False,True
GALK2,26,3537.0,False,True
GALM,26,2736.0,False,True
GALNS,26,238.0,False,True
GALNT1,26,2451.0,False,True
GALNT10,26,670.0,False,True
GALNT11,26,891.0,False,True
GALNT12,26,2108.0,False,True
GALNT18,26,836.0,False,True
GALNT2,26,2915.0,False,True
GALNT3,26,336.0,False,True
GALNT4,26,1371.0,False,True
GALNT6,26,1882.0,False,True
GALNT7,26,1185.0,False,True
GALR2,26,921.0,False,True
GALT,26,2463.0,False,True
GAMT,26,2223.0,False,True
GAN,26,567.0,False,True
GANAB,26,931.0,False,True
GANC,26,1251.0,False,True
GAPVD1,26,2322.0,False,True
GAREM1,26,2041.0,False,True
GAREM2,26,1610.0,False,True
GARIN1A,26,1798.0,False,False
GARRE1,26,716.0,False,False
GARS1,26,401.0,False,False
GART,26,611.0,False,True
GAS2,26,2054.0,False,True
GAS2L1,26,1250.0,False,True
GAS6,26,1361.0,False,True
GAS7,26,982.0,False,True
GAS8,26,3295.0,False,True
GATA1,26,2037.0,False,True
GATA2,26,232.0,False,True
GATA3,26,2407.0,False,True
GATA4,26,596.0,False,True
GATA5,26,968.0,False,True
GATA6,26,2019.0,False,True
GATAD1,26,337.0,False,True
GATAD2A,26,2018.0,False,True
GATAD2B,26,1051.0,False,True
GATB,26,747.0,False,True
GATC,26,1559.0,False,True
GATD1,26,1975.0,False,True
GBA1,26,1469.0,False,False
GBA2,26,592.0,False,True
GBE1,26,1580.0,False,True
GBGT1,26,1769.0,False,True
GBP1,26,2827.0,False,True
GBP2,26,1077.0,False,True
GBP3,26,2006.0,False,True
GBP4,26,3178.0,False,True
GBP5,26,2834.0,False,True
GBP7,26,2161.0,False,True
GBX1,26,2596.0,False,True
GBX2,26,952.0,False,True
GCA,26,2265.0,False,True
GCAT,26,1141.0,False,True
GCC1,26,1493.0,False,True
GCC2,26,1743.0,False,True
GCDH,26,3131.0,False,True
GCFC2,26,1813.0,False,True
GCH1,26,999.0,False,True
GCHFR,26,2294.0,False,True
GCLC,26,411.0,False,True
GCLM,26,1666.0,False,True
GCM1,26,1643.0,False,True
GCM2,26,2388.0,False,True
GCN1,26,888.0,False,True
GCNA,26,4671.0,False,True
GCNT1,26,2069.0,False,True
GCNT4,26,1375.0,False,True
GCNT7,26,3113.0,False,True
GCSAM,26,1353.0,False,True
GCSH,26,312.0,False,True
GDAP1,26,2244.0,False,True
GDAP2,26,273.0,False,True
GDE1,27,1302.0,False,True
GDF11,27,294.0,False,True
GDF15,27,2003.0,False,True
GDF7,27,1121.0,False,True
GDF9,27,534.0,False,True
GDI1,27,907.0,False,True
GDI2,27,1611.0,False,True
GDPD1,27,613.0,False,True
GDPD3,27,704.0,False,True
GDPD5,27,1378.0,False,True
GDPGP1,27,1752.0,False,True
GEM,27,2465.0,False,True
GEMIN2,27,216.0,False,True
GEMIN6,27,71.0,False,True
GEMIN7,27,170.0,False,True
GEMIN8,27,93.0,False,True
GEN1,27,1542.0,False,True
GET1,27,85.0,False,True
GET3,27,212.0,False,True
GET4,27,613.0,False,False
GFER,27,139.0,False,True
GFI1,27,1834.0,False,True
GFI1B,27,5730.0,False,True
GFM1,27,2016.0,False,True
GFM2,27,962.0,False,True
GFOD1,27,1325.0,False,True
GFOD2,27,2515.0,False,True
GFPT2,27,2932.0,False,True
GFUS,27,2531.0,False,False
GGA1,27,1799.0,False,True
GGA2,27,2086.0,False,True
GGA3,27,1058.0,False,True
GGACT,27,712.0,False,True
GGCT,27,1233.0,False,True
GGCX,27,1904.0,False,True
GGH,27,2139.0,False,True
GGNBP2,27,4589.0,False,True
GGPS1,27,112.0,False,True
GGT1,27,1521.0,False,True
GGT7,27,3184.0,False,True
GHDC,27,1465.0,False,True
GHITM,27,1598.0,False,True
GID4,27,1638.0,False,True
GID8,27,1449.0,False,True
GIGYF1,27,726.0,False,True
GIMAP1-GIMAP5,27,895.0,False,False
GIMAP2,27,1375.0,False,True
GIMAP4,27,2548.0,False,True
GIMAP5,27,2566.0,False,True
GIMAP6,27,1902.0,False,True
GIMAP7,27,3258.0,False,True
GIMAP8,27,3321.0,False,True
GIN1,27,6654.0,False,True
GINM1,27,603.0,False,True
GINS1,27,603.0,False,True
GINS2,27,583.0,False,True
GINS4,27,85.0,False,True
GIPC1,27,1676.0,False,True
GIPC3,27,1587.0,False,True
GIPR,27,2734.0,False,True
GIT1,27,1814.0,False,True
GIT2,27,1663.0,False,True
GJB2,27,1307.0,False,True
GJB6,27,2583.0,False,True
GJC1,27,513.0,False,True
GK,27,1127.0,False,True
GK5,27,353.0,False,True
GKAP1,27,918.0,False,True
GLA,27,2473.0,False,True
GLB1,27,1102.0,False,True
GLB1L,27,3359.0,False,True
GLB1L2,27,1147.0,False,True
GLB1L3,27,2217.0,False,True
GLCCI1,27,495.0,False,True
GLCE,27,2355.0,False,True
GLDC,27,1730.0,False,True
GLG1,27,1593.0,False,True
GLI1,27,750.0,False,True
GLI2,27,3745.0,False,True
GLI4,27,1919.0,False,True
GLIPR1,27,1107.0,False,True
GLIPR2,27,4242.0,False,True
GLIS1,27,1263.0,False,True
GLIS2,27,2375.0,False,True
GLIS3,27,1313.0,False,True
GLMN,27,69.0,False,True
GLMP,27,699.0,False,True
GLO1,27,1331.0,False,True
GLOD4,27,2092.0,False,True
GLRX,27,2424.0,False,True
GLRX2,27,2336.0,False,True
GLRX3,27,205.0,False,True
GLRX5,27,2326.0,False,True
GLS,27,1165.0,False,True
GLS2,27,409.0,False,True
GLT8D1,27,2018.0,False,True
GLTP,27,878.0,False,True
GLUD1,27,1526.0,False,True
GLUL,27,1419.0,False,True
GLYCTK,27,1341.0,False,True
GM2A,27,1674.0,False,True
GMCL1,27,1840.0,False,True
GMDS,27,2429.0,False,True
GMEB1,27,4452.0,False,True
GMFB,27,3060.0,False,True
GMFG,27,2027.0,False,True
GMNN,27,1563.0,False,True
GMPPA,27,1394.0,False,True
GMPPB,27,43.0,False,True
GMPR,27,2077.0,False,True
GMPR2,27,1919.0,False,True
GMPS,27,166.0,False,True
GNA12,27,1057.0,False,True
GNA13,27,910.0,False,True
GNA15,27,1133.0,False,True
GNAI1,27,3652.0,False,True
GNAI2,27,2330.0,False,True
GNAI3,27,2297.0,False,True
GNAL,27,1360.0,False,True
GNAO1,27,1576.0,False,True
GNAQ,27,1670.0,False,True
GNAS,27,2603.0,False,False
GNAZ,27,1603.0,False,True
GNB1,27,962.0,False,True
GNB1L,27,432.0,False,True
GNB2,27,4140.0,False,True
GNB4,27,1679.0,False,True
GNB5,27,2229.0,False,True
GNE,27,1845.0,False,True
GNG10,27,868.0,False,True
GNG11,27,4208.0,False,True
GNG2,27,3341.0,False,True
GNG4,27,2735.0,False,True
GNG5,27,536.0,False,True
GNG7,27,4746.0,False,True
GNG8,27,2155.0,False,True
GNGT2,27,1744.0,False,True
GNL1,27,1048.0,False,True
GNLY,27,2105.0,False,True
GNMT,27,2729.0,False,True
GNPAT,28,431.0,False,True
GNPDA1,28,1884.0,False,True
GNPDA2,28,2040.0,False,True
GNPNAT1,28,123.0,False,True
GNPTAB,28,1335.0,False,True
GNPTG,28,1237.0,False,True
GNRH1,28,2332.0,False,True
GNRH2,28,1828.0,False,True
GNS,28,582.0,False,True
GOLGA1,28,2140.0,False,True
GOLGA2,28,2602.0,False,True
GOLGA3,28,260.0,False,True
GOLGA4,28,829.0,False,False
GOLGA5,28,1076.0,False,True
GOLGA7,28,1405.0,False,True
GOLGA7B,28,64.0,False,True
GOLGA8A,28,1271.0,False,True
GOLGA8B,28,3427.0,False,True
GOLGA8N,28,2392.0,False,True
GOLGB1,28,1437.0,False,True
GOLIM4,28,1545.0,False,True
GOLM1,28,1185.0,False,True
GOLM2,28,2077.0,False,False
GOLPH3,28,1626.0,False,True
GOLPH3L,28,1865.0,False,True
GOLT1B,28,129.0,False,True
GON4L,28,184.0,False,True
GON7,28,3372.0,False,True
GOPC,28,2429.0,False,True
GORAB,28,1689.0,False,True
GORASP1,28,1629.0,False,True
GORASP2,28,1753.0,False,True
GOSR1,28,942.0,False,True
GOT1,28,2909.0,False,True
GOT2,28,2787.0,False,True
GP1BA,28,2898.0,False,False
GP1BB,28,1025.0,False,True
GP5,28,2825.0,False,True
GP6,28,1681.0,False,True
GP9,28,1783.0,False,True
GPA33,28,1978.0,False,True
GPAA1,28,1784.0,False,True
GPALPP1,28,186.0,False,True
GPAM,28,1366.0,False,True
GPANK1,28,2831.0,False,True
GPAT2,28,2833.0,False,True
GPAT3,28,2285.0,False,True
GPAT4,28,4938.0,False,True
GPATCH1,28,69.0,False,True
GPATCH11,28,999.0,False,True
GPATCH2,28,1287.0,False,True
GPATCH2L,28,2194.0,False,True
GPATCH3,28,1661.0,False,True
GPATCH4,28,1703.0,False,True
GPBP1,28,3786.0,False,True
GPBP1L1,28,1746.0,False,True
GPC1,28,3087.0,False,True
GPC2,28,2260.0,False,True
GPCPD1,28,2063.0,False,True
GPD1L,28,1395.0,False,True
GPD2,28,2558.0,False,True
GPHN,28,2833.0,False,True
GPI,28,1218.0,False,True
GPKOW,28,1042.0,False,True
GPM6A,28,2083.0,False,True
GPM6B,28,2284.0,False,True
GPN1,28,180.0,False,True
GPN2,28,25.0,False,True
GPN3,28,13.0,False,True
GPNMB,28,2776.0,False,True
GPR107,28,1689.0,False,True
GPR108,28,2707.0,False,True
GPR132,28,1550.0,False,True
GPR135,28,696.0,False,True
GPR137,28,4324.0,False,True
GPR137B,28,986.0,False,True
GPR146,28,1453.0,False,True
GPR15,28,3887.0,False,True
GPR150,28,2363.0,False,True
GPR155,28,3773.0,False,True
GPR157,28,4124.0,False,True
GPR160,28,1116.0,False,True
GPR171,28,2392.0,False,True
GPR174,28,1315.0,False,True
GPR18,28,2155.0,False,True
GPR180,28,1561.0,False,True
GPR183,28,947.0,False,True
GPR19,28,743.0,False,True
GPR25,28,2919.0,False,True
GPR27,28,1470.0,False,True
GPR3,28,1434.0,False,True
GPR34,28,1979.0,False,True
GPR35,28,1539.0,False,True
GPR52,28,3365.0,False,False
GPR55,28,689.0,False,True
GPR63,28,666.0,False,True
GPR65,28,1528.0,False,True
GPR68,28,1823.0,False,True
GPR75,28,480.0,False,False
GPR82,28,2003.0,False,False
GPR89A,28,1043.0,False,True
GPR89B,28,388.0,False,True
GPRASP1,28,828.0,False,True
GPRASP2,28,1269.0,False,True
GPRASP3,28,1231.0,False,False
GPRC5A,28,1757.0,False,True
GPRC5B,28,1363.0,False,True
GPRIN3,28,1265.0,False,True
GPS1,28,103.0,False,True
GPS2,28,1902.0,False,True
GPSM1,28,905.0,False,True
GPSM2,28,840.0,False,True
GPSM3,28,1895.0,False,True
GPT2,28,579.0,False,True
GPX2,28,930.0,False,True
GPX3,28,1199.0,False,True
GPX4,28,1148.0,False,True
GPX7,28,753.0,False,True
GRAMD1B,28,2486.0,False,True
GRAMD2B,28,2079.0,False,True
GRAMD4,28,521.0,False,True
GRAP,28,3062.0,False,True
GRAP2,28,393.0,False,True
GRAPL,28,1214.0,False,False
GRB10,28,2862.0,False,True
GRB2,28,1494.0,False,True
GREM2,28,4037.0,False,True
GRHL1,28,772.0,False,True
GRHL2,28,1619.0,False,True
GRHL3,28,2443.0,False,True
GRHPR,28,2229.0,False,True
GRIN2B,28,2943.0,False,True
GRIN3A,28,1517.0,False,True
GRINA,28,4941.0,False,True
GRIP1,28,2558.0,False,True
GRIPAP1,28,780.0,False,True
GRK2,28,1076.0,False,True
GRK3,28,667.0,False,True
GRK4,28,880.0,False,True
GRK5,28,2594.0,False,True
GRK6,28,5597.0,False,True
GRM2,28,812.0,False,True
GRN,28,285.0,False,True
GRPEL1,28,45.0,False,True
GRPEL2,28,668.0,False,True
GRSF1,28,2949.0,False,True
GRWD1,28,90.0,False,True
GSAP,28,1987.0,False,True
GSC,28,1635.0,False,True
GSC2,29,1280.0,False,True
GSDMA,29,1222.0,False,True
GSDMB,29,984.0,False,True
GSDMD,29,1625.0,False,True
GSDME,29,2443.0,False,True
GSE1,29,1896.0,False,True
GSK3A,29,3094.0,False,True
GSK3B,29,1938.0,False,True
GSKIP,29,2888.0,False,True
GSN,29,6407.0,False,True
GSPT1,29,117.0,False,True
GSPT2,29,2038.0,False,True
GSR,29,799.0,False,True
GSS,29,443.0,False,True
GSTA1,29,2551.0,False,True
GSTA4,29,98.0,False,True
GSTCD,29,2007.0,False,True
GSTK1,29,1876.0,False,True
GSTM1,29,1085.0,False,True
GSTM2,29,2191.0,False,True
GSTM3,29,1697.0,False,True
GSTM4,29,744.0,False,True
GSTO1,29,1987.0,False,True
GSTO2,29,1233.0,False,True
GSTP1,29,197.0,False,True
GSTZ1,29,1994.0,False,True
GSX1,29,2521.0,False,True
GSX2,29,1587.0,False,True
GTDC1,29,439.0,False,True
GTF2A1,29,1699.0,False,True
GTF2A2,29,301.0,False,True
GTF2E1,29,253.0,False,True
GTF2F1,29,23.0,False,True
GTF2H1,29,349.0,False,True
GTF2H2,29,41.0,False,True
GTF2H2C,29,2045.0,False,True
GTF2H3,29,242.0,False,True
GTF2H4,29,10.0,False,True
GTF2H5,29,2960.0,False,True
GTF2I,29,1953.0,False,True
GTF2IRD2B,29,1291.0,False,True
GTF3A,29,1394.0,False,True
GTF3C1,29,25.0,False,True
GTF3C2,29,340.0,False,True
GTF3C3,29,82.0,False,True
GTF3C4,29,403.0,False,True
GTF3C5,29,238.0,False,True
GTF3C6,29,170.0,False,True
GTPBP1,29,1876.0,False,True
GTPBP10,29,1800.0,False,True
GTPBP2,29,2489.0,False,True
GTPBP3,29,823.0,False,True
GTPBP4,29,23.0,False,True
GTPBP6,29,2444.0,False,True
GTPBP8,29,2069.0,False,True
GTSE1,29,1635.0,False,True
GTSF1,29,7277.0,False,True
GUCA1B,29,627.0,False,True
GUCA2A,29,425.0,False,True
GUCA2B,29,227.0,False,True
GUCD1,29,139.0,False,True
GUCY1A1,29,1372.0,False,True
GUCY1B1,29,4781.0,False,True
GUF1,29,2938.0,False,True
GUK1,29,10.0,False,True
GUSB,29,1698.0,False,True
GVQW3,29,2920.0,False,True
GXYLT1,29,902.0,False,True
GYG1,29,832.0,False,True
GYPC,29,2879.0,False,True
GYPE,29,2425.0,False,True
GYS1,29,89.0,False,True
GZF1,29,854.0,False,True
GZMA,29,2808.0,False,True
GZMB,29,1163.0,False,True
GZMH,29,1512.0,False,True
GZMK,29,907.0,False,True
GZMM,29,1352.0,False,True
H1-0,29,1267.0,False,False
H1-1,29,682.0,False,False
H1-10,29,4718.0,False,False
H1-2,29,1809.0,False,False
H1-3,29,2221.0,False,False
H1-4,29,2111.0,False,False
H1-5,29,1521.0,False,False
H2AC11,29,973.0,False,False
H2AC12,29,1252.0,False,False
H2AC13,29,790.0,False,False
H2AC14,29,1222.0,False,False
H2AC15,29,3106.0,False,False
H2AC16,29,1970.0,False,False
H2AC17,29,2826.0,False,False
H2AC18,29,1713.0,False,False
H2AC20,29,835.0,False,False
H2AC21,29,2220.0,False,False
H2AC25,29,1735.0,False,False
H2AC4,29,1285.0,False,False
H2AC6,29,1432.0,False,False
H2AC8,29,3003.0,False,False
H2AJ,29,3289.0,False,False
H2AX,29,646.0,False,False
H2AZ1,29,1044.0,False,False
H2AZ2,29,1789.0,False,False
H2BC10,29,1720.0,False,False
H2BC11,29,1536.0,False,False
H2BC12,29,816.0,False,False
H2BC13,29,2342.0,False,False
H2BC14,29,848.0,False,False
H2BC15,29,1322.0,False,False
H2BC17,29,1747.0,False,False
H2BC18,29,1576.0,False,False
H2BC21,29,2219.0,False,False
H2BC26,29,2764.0,False,False
H2BC3,29,2827.0,False,False
H2BC4,29,2247.0,False,False
H2BC5,29,964.0,False,False
H2BC6,29,1502.0,False,False
H2BC7,29,1726.0,False,False
H2BC8,29,5127.0,False,False
H2BC9,29,2160.0,False,False
H3-3A,29,3896.0,False,False
H3-3B,29,1365.0,False,False
H3-5,29,1519.0,False,False
H3C1,29,2164.0,False,False
H3C10,29,1892.0,False,False
H3C11,29,1739.0,False,False
H3C12,29,2021.0,False,False
H3C13,29,4223.0,False,False
H3C14,29,347.0,False,False
H3C15,29,2493.0,False,False
H3C2,29,1600.0,False,False
H3C3,29,2508.0,False,False
H3C4,29,4881.0,False,False
H3C6,29,842.0,False,False
H3C7,29,2294.0,False,False
H3C8,29,1329.0,False,False
H4C1,29,2605.0,False,False
H4C11,29,2478.0,False,False
H4C12,29,3306.0,False,False
H4C13,29,1042.0,False,False
H4C15,29,1703.0,False,False
H4C16,29,3344.0,False,False
H4C2,29,750.0,False,False
H4C3,29,3497.0,False,False
H4C4,29,1745.0,False,False
H4C5,29,3589.0,False,False
H4C6,30,3783.0,False,False
H4C8,30,1635.0,False,False
H4C9,30,8498.0,False,False
H6PD,30,1724.0,False,True
HABP4,30,327.0,False,True
HACD1,30,4364.0,False,True
HACD2,30,3247.0,False,True
HACD3,30,1494.0,False,True
HACD4,30,2164.0,False,True
HACE1,30,1107.0,False,True
HACL1,30,1834.0,False,True
HADH,30,1603.0,False,True
HADHA,30,1897.0,False,True
HADHB,30,1429.0,False,True
HAGH,30,1394.0,False,True
HAGHL,30,978.0,False,True
HAND1,30,2581.0,False,True
HAND2,30,2638.0,False,True
HAPLN3,30,1855.0,False,True
HAPSTR1,30,3028.0,False,False
HARBI1,30,1380.0,False,True
HARS2,30,144.0,False,True
HAS3,30,1917.0,False,True
HASPIN,30,722.0,False,True
HAT1,30,2043.0,False,True
HAUS1,30,23.0,False,True
HAUS2,30,87.0,False,True
HAUS4,30,81.0,False,True
HAUS8,30,170.0,False,True
HAVCR1,30,2166.0,False,True
HAVCR2,30,3104.0,False,True
HAX1,30,425.0,False,True
HBA2,30,2245.0,False,True
HBB,30,2686.0,False,True
HBD,30,3363.0,False,True
HBEGF,30,2272.0,False,True
HBM,30,658.0,False,True
HBP1,30,1608.0,False,True
HBS1L,30,32.0,False,True
HCAR1,30,1049.0,False,True
HCCS,30,523.0,False,True
HCFC1,30,48.0,False,True
HCFC1R1,30,1906.0,False,True
HCFC2,30,2176.0,False,True
HCK,30,823.0,False,True
HCLS1,30,1044.0,False,True
HCN2,30,954.0,False,True
HCN3,30,1156.0,False,True
HCST,30,726.0,False,True
HDAC10,30,1501.0,False,True
HDAC11,30,2592.0,False,True
HDAC2,30,1275.0,False,True
HDAC3,30,580.0,False,True
HDAC4,30,2415.0,False,True
HDAC5,30,683.0,False,True
HDAC6,30,1167.0,False,True
HDAC7,30,511.0,False,True
HDAC9,30,2744.0,False,True
HDC,30,1889.0,False,True
HDDC2,30,4150.0,False,True
HDDC3,30,2268.0,False,True
HDGF,30,867.0,False,True
HDGFL2,30,1878.0,False,True
HDGFL3,30,1601.0,False,True
HDHD2,30,362.0,False,True
HDHD3,30,2517.0,False,True
HDHD5,30,2230.0,False,True
HDLBP,30,2430.0,False,True
HDX,30,1233.0,False,True
HEATR1,30,244.0,False,True
HEATR3,30,201.0,False,True
HEATR4,30,1816.0,False,True
HEATR5A,30,3224.0,False,True
HEATR5B,30,1262.0,False,True
HEBP1,30,2215.0,False,True
HEBP2,30,1650.0,False,True
HECA,30,2765.0,False,True
HECTD1,30,841.0,False,True
HECTD3,30,960.0,False,True
HECTD4,30,420.0,False,True
HECW1,30,1393.0,False,True
HECW2,30,1326.0,False,True
HEG1,30,1041.0,False,True
HELB,30,2446.0,False,True
HELLS,30,2633.0,False,True
HELQ,30,962.0,False,True
HELT,30,2915.0,False,True
HELZ,30,2940.0,False,True
HELZ2,30,1605.0,False,True
HEMGN,30,2697.0,False,True
HEMK1,30,2122.0,False,True
HENMT1,30,1529.0,False,True
HERC1,30,1824.0,False,True
HERC2,30,1260.0,False,True
HERC3,30,2443.0,False,True
HERC4,30,348.0,False,True
HERC5,30,1629.0,False,True
HERC6,30,2015.0,False,True
HERPUD1,30,1268.0,False,True
HERPUD2,30,759.0,False,True
HES1,30,1899.0,False,True
HES2,30,2610.0,False,True
HES3,30,1871.0,False,True
HES4,30,1155.0,False,True
HES5,30,2134.0,False,True
HES6,30,1774.0,False,True
HES7,30,2090.0,False,True
HESX1,30,2671.0,False,True
HEXA,30,2426.0,False,True
HEXB,30,1248.0,False,True
HEXD,30,2795.0,False,True
HEXIM1,30,1328.0,False,True
HEXIM2,30,1410.0,False,True
HEY1,30,1840.0,False,True
HEY2,30,2716.0,False,True
HEYL,30,3491.0,False,True
HFE,30,1676.0,False,True
HGD,30,3317.0,False,True
HGH1,30,2078.0,False,True
HGS,30,20.0,False,True
HGSNAT,30,645.0,False,True
HHAT,30,322.0,False,True
HHEX,30,2398.0,False,True
HHLA2,30,2410.0,False,True
HIBADH,30,1444.0,False,True
HIBCH,30,4337.0,False,True
HIC1,30,1933.0,False,True
HIC2,30,732.0,False,True
HID1,30,1920.0,False,True
HIF1A,30,1135.0,False,True
HIF1AN,30,859.0,False,True
HIF3A,30,1951.0,False,True
HIGD1A,30,624.0,False,True
HIGD2A,30,1346.0,False,True
HIKESHI,30,1553.0,False,True
HILPDA,30,1784.0,False,True
HINFP,30,68.0,False,True
HINT1,30,1118.0,False,True
HINT2,30,4102.0,False,True
HINT3,30,2736.0,False,True
HIP1,30,1066.0,False,True
HIP1R,30,3361.0,False,True
HIPK1,30,555.0,False,True
HIPK2,30,1708.0,False,True
HIPK3,30,2455.0,False,True
HIRA,31,751.0,False,True
HIRIP3,31,2142.0,False,True
HIVEP1,31,1723.0,False,False
HIVEP2,31,1375.0,False,True
HIVEP3,31,1070.0,False,True
HJURP,31,39.0,False,True
HK1,31,1653.0,False,True
HK2,31,3950.0,False,True
HK3,31,1830.0,False,True
HKDC1,31,1710.0,False,True
HLA-A,31,4442.0,False,False
HLA-B,31,375.0,False,False
HLA-C,31,1540.0,False,False
HLA-DMA,31,2592.0,False,False
HLA-DMB,31,1698.0,False,False
HLA-DOA,31,2571.0,False,False
HLA-DOB,31,1120.0,False,False
HLA-DPA1,31,4378.0,False,False
HLA-DPB1,31,3582.0,False,False
HLA-DQA1,31,1543.0,False,False
HLA-DQA2,31,3293.0,False,False
HLA-DQB1,31,2106.0,False,False
HLA-DRA,31,3706.0,False,False
HLA-DRB1,31,999.0,False,False
HLA-DRB5,31,2398.0,False,False
HLA-E,31,2362.0,False,False
HLA-F,31,769.0,False,False
HLA-G,31,2210.0,False,False
HLCS,31,1688.0,False,True
HLF,31,1819.0,False,True
HLTF,31,1234.0,False,True
HLX,31,595.0,False,True
HM13,31,2016.0,False,True
HMBOX1,31,544.0,False,True
HMBS,31,1143.0,False,True
HMCES,31,717.0,False,True
HMCN1,31,1147.0,False,True
HMCN2,31,2307.0,False,True
HMG20A,31,1035.0,False,True
HMG20B,31,3312.0,False,True
HMGA1,31,1242.0,False,True
HMGA2,31,3832.0,False,True
HMGB1,31,3854.0,False,False
HMGB2,31,1918.0,False,True
HMGB3,31,1790.0,False,True
HMGCL,31,181.0,False,True
HMGCR,31,60.0,False,True
HMGN1,31,2333.0,False,True
HMGN2,31,1540.0,False,False
HMGN5,31,2130.0,False,True
HMGXB4,31,1495.0,False,True
HMMR,31,4771.0,False,True
HMOX1,31,1672.0,False,True
HMOX2,31,2706.0,False,True
HMSD,31,1317.0,False,True
HMX1,31,1358.0,False,True
HMX2,31,1313.0,False,True
HMX3,31,464.0,False,True
