gene,class,expressed_abc,cpm_abc,targets,cov,signal_k562,signal_cd4_mix,rho
ASPN,other,False,0.0311637,0,,,,
ECM2,other,False,0.0387883,0,,,,
TLE4,other,True,37.6549,8423,0.000206073,-0.145048,-0.00596825,inf
LHX6,other,False,1.0944,0,,-0.234926,,
PTGR1,other,True,90.3783,0,,,0.00963583,
SUSD1,other,True,31.0277,8423,-0.000526208,-0.149813,-0.00325259,-inf
AMBP,other,False,0.0335312,0,,,,
AKNA,other,True,50.2111,0,,,0.000922389,
TNFSF8,other,False,1.64877,0,,,0.0261641,
DNM1,other,True,36.0761,0,,-0.0853635,,
ENG,other,True,96.4822,0,,,0.0780887,
AK1,other,True,13.6376,8423,0.00057818,-0.0608835,-0.0296453,inf
CDC37L1,other,True,73.6011,0,,,-0.00604148,
RLN2,other,False,0.449872,0,,,-0.0781223,
RLN1,other,False,0.203422,0,,,-0.100944,
PLGRKT,other,True,63.1096,0,,,-0.00261733,
TBC1D13,other,True,60.3227,8423,0.000206734,-0.12279,-0.0122127,inf
RIC1,other,True,91.3574,0,,,-0.00568525,
KDM4C,other,True,49.4367,0,,,-0.00121753,
DOCK8,other,False,1.85326,8423,0.000162657,-0.0668907,0.000344049,inf
KANK1,other,True,91.1338,0,,,-0.0226292,
ELAVL2,other,True,11.523,0,,,,
NCS1,other,True,133.987,8423,-0.00122526,-0.105136,-0.0226691,-inf
TESK1,other,True,27.2785,0,,,-0.00370763,
KCNT1,other,False,0.00236651,0,,,,
CA9,other,True,50.4264,0,,,-0.282711,
FUBP3,other,True,177.62,8423,0.000625932,-0.0291077,-0.00349372,inf
TYRP1,other,False,0.290459,0,,,,
CREB3,other,True,100.087,8423,0.000273935,-0.107461,-0.00369239,inf
RGP1,other,True,108.438,8423,-5.09361e-05,-0.106612,-0.00560952,-inf
MPDZ,other,True,30.7511,0,,,,
LHX3,other,False,0.0651956,0,,,,
DDX58,other,True,79.7843,0,,,,
EDF1,other,True,276.284,8423,0.00096634,0.0013348,-0.000513313,inf
GLIS3,other,False,2.18441,0,,,-0.238712,
BAG1,other,True,624.983,8423,0.00167052,0.00690092,3.25105e-05,3.52685
RAPGEF1,other,True,102.138,8423,0.000132389,-0.148771,-0.00177879,inf
NPDC1,other,True,125.751,0,,,0.0103153,
APBA1,other,False,3.20028,0,,,0.00872014,
SETX,other,True,45.1562,8423,0.000524145,0.00277564,-0.00182371,inf
SH3GL2,other,False,1.87682,0,,,,
PTGDS,other,False,0.0970895,0,,,0.00389786,
ABCA2,other,True,56.2038,0,,,0.00756385,
SHB,other,True,61.1816,0,,,-0.0963925,
UBE2R2,other,True,635.111,8423,0.00058555,-0.00317703,-0.000252811,inf
ABHD17B,other,True,100.696,8423,0.000406222,-0.161172,-0.00597808,inf
EXOSC3,other,True,73.0417,8423,0.000489384,-0.0233945,-0.00442318,inf
ZFAND5,other,True,19.8947,8423,-0.000257741,-0.0383735,-0.0116181,-inf
DVL1,other,True,96.2307,8423,0.000363334,-0.130876,-0.00430668,inf
PDLIM1,other,True,1006.73,8423,0.00105457,0.0026534,-0.0167238,inf
CCNJ,other,False,3.55106,8423,0.00136942,-0.276664,-0.0287505,inf
DNTT,other,True,212.726,0,,,,
GATA3,other,True,38.6593,0,,,0.00737503,
ATRNL1,other,True,29.4226,0,,,-0.0437642,
HPS1,other,True,22.4875,8423,0.00099507,-0.0667087,-0.0055246,inf
PHYH,other,True,17.9757,8423,0.00140081,-0.109677,-0.0195178,inf
RASSF4,other,False,4.62598,0,,,-0.272899,
DNMBP,other,True,21.6627,0,,,-0.079942,
RAB11FIP2,other,True,48.8034,0,,,-0.0063706,
CXCL12,other,False,0.0396189,0,,,,
ERLIN1,other,True,63.5949,8423,0.000653648,-0.15975,-0.0113757,inf
EIF3A,other,True,334.259,8423,7.40076e-05,7.07414e-05,-0.00105064,inf
PKD2L1,other,False,0.0234923,0,,,,
CUBN,other,False,1.50698,0,,,-0.227572,
TRDMT1,other,True,9.29011,8423,0.00113202,-0.136357,-0.0197997,inf
DDX50,other,True,75.7766,8423,0.00112133,0.00349734,-0.00254586,inf
MAPK8,other,True,32.8239,8423,0.000394658,-0.062801,0.00191452,inf
SEC23IP,other,True,44.562,8423,0.000569797,-0.0488856,-0.0032724,inf
ATE1,other,True,21.4724,8423,0.000961393,-0.0809342,-0.00673246,inf
NSMCE4A,other,True,108.862,8423,0.000691003,-0.0389985,-0.00263579,inf
PLEKHA1,other,True,124.075,8423,0.000375925,-0.201779,-0.0331391,inf
PALD1,other,True,9.12355,0,,,-0.113412,
UNC5B,other,False,4.20093,0,,,,
CDH23,other,False,1.96884,0,,,-0.131681,
VSIR,other,True,41.5343,0,,,0.00970117,
SPOCK2,other,False,1.18231,0,,,0.0263688,
MICU1,other,True,153.187,8423,0.000914288,-0.0587115,-0.00260715,inf
PPP3CB,other,True,59.0362,8423,0.000777215,-0.139948,-0.00237546,inf
CCSER2,other,True,88.6358,8423,0.000850778,-0.164158,0.00193141,inf
BMPR1A,other,True,48.9842,8423,-0.000816057,-0.143898,-0.00731594,-inf
MINPP1,other,True,55.4031,0,,,-0.0039341,
ACTA2,other,True,6.3238,0,,,-0.0191995,
LIPA,other,True,96.7476,0,,,-0.00190778,
TLX1,other,False,0.0395031,0,,,,
TWNK,other,True,82.0539,8423,0.00232515,-0.0728732,-0.00367148,inf
LZTS2,other,True,64.7095,8423,0.000771322,-0.159803,-0.00741443,inf
SFXN3,other,True,33.4554,0,,,-0.00411847,
KAZALD1,other,True,7.57851,0,,,,
FBXW4,other,True,78.7731,0,,,-0.000405709,
FGF8,other,False,0.314322,0,,,,
NPM3,other,True,50.8549,8423,0.000814943,0.00268464,-0.00172149,inf
TNKS2,other,True,80.3163,8423,0.000534914,-0.029064,-0.0023882,inf
PITX3,other,False,0.0165881,0,,,,
GBF1,other,True,39.1916,8423,6.05047e-05,-0.0826461,-0.00680467,inf
ARHGAP21,other,True,114.119,8423,0.000886613,-0.0943512,-0.00790221,inf
CPEB3,other,True,13.3659,0,,,-0.0651118,
FBXL15,other,True,21.0686,8423,0.000605289,-0.0313115,-0.00778163,inf
CUEDC2,other,True,161.95,8423,0.00108459,-0.101976,-0.0023988,inf
SUFU,other,True,23.2729,0,,,-0.0209699,
ANKRD26,other,True,77.3252,8423,0.000843309,-0.0380746,-0.010222,inf
ACBD5,other,True,74.2686,8423,0.000564947,-0.164377,-0.00329871,inf
LHPP,other,True,45.6607,0,,,-0.016841,
LARP4B,other,True,97.933,8423,0.00010556,0.00089357,-0.00293799,inf
GTPBP4,other,True,133.688,8423,0.000317439,0.000889649,0.000284205,0.631299
EDRF1,other,True,33.946,8423,-9.13009e-05,-0.126611,-0.00762283,-inf
BCCIP,other,True,229.785,8423,0.000124735,0.00123569,0.000720985,0.132151
MTPAP,other,True,109.152,8423,0.000627477,-0.0556518,-0.00162695,inf
NEURL1,other,True,15.5313,0,,,0.000636628,
SH3PXD2A,other,True,136.893,0,,,0.114971,
PITRM1,other,True,148.008,8423,0.00112279,-0.123134,-0.000603909,inf
STN1,other,True,139.077,0,,,-0.00158505,
MAP3K8,other,True,30.6669,8423,0.000132436,-0.0104872,0.00326675,inf
DKK1,other,True,19.4502,0,,,,
EBF3,other,False,0.256662,0,,,,
GLRX3,other,True,265.052,8423,0.000850953,0.00211809,0.00091316,0.611871
SORCS1,other,False,0.00915082,0,,,,
TASOR2,other,True,119.538,8423,0.000266066,-0.0331055,-0.00236103,inf
XPNPEP1,other,True,130.961,8423,0.00121263,-0.140933,-0.00134583,inf
SMC3,other,True,115.028,8423,4.26383e-05,0.00070116,-0.00137767,inf
SHOC2,other,True,128.912,8423,0.000345893,-0.122117,-0.00188593,inf
TFAM,other,True,69.1536,8423,0.000987586,0.00191358,-0.0006149,inf
CCDC6,other,True,174.917,8423,0.000439127,-0.0135828,0.0013565,inf
CUL2,other,True,118.086,8423,0.00022939,-0.068799,-0.00234791,inf
CCNY,other,True,181.155,8423,0.000288008,0.00154302,-0.00065958,inf
UBE2S,other,True,279.051,8423,0.000845017,0.00696717,0.00881278,0.10784
ZMIZ1,other,True,9.7085,0,,,0.00431197,
DNAJC12,other,True,84.6019,0,,,0.0745072,
PPIF,other,True,71.2017,8423,0.000598644,0.00211342,0.00116214,0.381985
PBLD,other,True,11.177,0,,,-0.0835164,
TSPAN14,other,True,41.1713,8423,0.000364399,-0.0331619,-0.00331567,inf
LGI1,other,False,0.00201537,0,,,,
TBC1D12,other,False,2.03709,0,,,-0.273589,
CYP2C18,other,False,0.132214,0,,,,
KRT23,other,False,0.237103,0,,,,
CRYBA1,other,False,0.00203905,0,,,,
NUFIP2,other,True,192.499,8423,0.000483877,0.00120046,-0.00165687,inf
GIT1,other,True,89.2934,8423,0.000119465,-0.282789,-0.001426,inf
FBXL20,other,True,27.9744,8423,0.000840557,-0.0709887,-0.0158518,inf
RUNDC3A,other,False,1.74801,0,,,,
UBTF,other,True,27.063,8423,0.000199012,0.000538149,-0.00631774,inf
CSF3,other,False,0.00402575,0,,,,
PSMD3,other,True,355.056,8423,0.00048784,0.000479579,0.000553592,0.946788
CASC3,other,True,195.28,8423,0.000685551,0.00169395,-0.000163905,inf
RAPGEFL1,other,True,6.07283,0,,,-0.105362,
RNF43,other,False,4.19164,0,,,-0.248641,
WNT3,other,True,16.0818,0,,,,
ASPA,other,False,0.0155001,0,,,,
RAD51C,other,True,105.713,8423,-0.0001233,-0.0230708,-0.000182949,-inf
SEPTIN4,other,False,1.77609,0,,,,
MTMR4,other,True,87.6261,8423,0.000688022,-0.154344,-0.00331282,inf
TRIM37,other,True,50.4298,8423,0.000501389,-0.0763605,-0.0124065,inf
P2RX1,other,False,0.301592,0,,,-0.350971,
DHX40,other,True,142.924,8423,0.000858675,-0.0409102,-0.00344757,inf
KRT37,other,False,0.0119995,0,,,,
TUBD1,other,True,33.1941,8423,0.000709597,-0.0707459,-0.0108431,inf
KPNB1,other,True,118.894,8423,0.000210723,0.000603605,-0.000629953,inf
GOSR2,other,True,41.1516,8423,0.000216048,-0.0659282,-0.00344624,inf
PNPO,other,True,60.2703,8423,0.00134344,-0.113608,-0.000602362,inf
TRIM16L,other,True,16.4559,0,,,,
CDK5RAP3,other,True,201.923,8423,0.00106621,-0.0763362,-0.00218132,inf
CBX1,other,True,34.2304,8423,0.00100898,0.0022835,-0.0218019,inf
RECQL5,other,True,32.1174,8423,0.000419067,-0.212313,-0.0138242,inf
PIGL,other,True,27.0348,8423,0.00113425,-0.106306,-0.00545937,inf
GALK1,other,True,47.6005,8423,0.00139392,-0.0321794,-0.00798744,inf
INTS2,other,True,43.1035,8423,6.57601e-05,-0.118328,-0.00697134,inf
CAMTA2,other,True,18.6037,0,,,-0.00398548,
MED13,other,True,134.065,8423,0.000142071,-0.0179953,-0.00240011,inf
HOXB6,other,True,8.60745,0,,,-0.116308,
ENO3,other,True,39.6099,0,,,-0.0457507,
PFN1,other,True,1723.77,8423,0.000446638,0.000182742,0.00100367,1.0429
RNF167,other,True,256.398,8423,0.000616796,-0.065128,0.00145739,inf
SLC25A11,other,True,279.268,8423,0.000854367,-0.0158188,0.000159748,inf
RASD1,other,False,0.694166,0,,,,
CHRNE,other,False,0,0,,,,
RAI1,other,True,107.677,0,,,-0.00684128,
NUP88,other,True,141.178,8423,0.00033451,-0.0364127,-0.00141049,inf
C1QBP,other,True,175.251,8423,0.00099151,0.00189274,0.00349036,0.385759
SLC6A4,other,False,0.0225754,0,,,,
BLMH,other,True,184.08,8423,0.000850878,-0.0525398,0.000178654,inf
CPD,other,True,100.304,8423,0.00151885,-0.15856,-1.66908e-05,inf
GOSR1,other,True,51.5985,8423,0.00075195,0.00193983,-0.00322234,inf
CCDC47,other,True,372.697,8423,0.000381577,0.000472207,-0.000333691,inf
MED31,other,True,9.91505,8423,0.000451049,-0.0474244,-0.027976,inf
DRG2,other,True,20.2313,8423,0.000474925,-0.0406016,-0.0155149,inf
FTSJ3,other,True,158.747,8423,0.000453398,-0.0528425,-0.000412628,inf
AKAP10,other,True,44.7976,0,,,-0.00494604,
ALDH3A1,other,True,215.71,0,,,,
SMARCD2,other,True,137.388,8423,0.000419749,-0.00969664,-0.00175296,inf
ICAM2,other,True,72.8132,8423,-0.000442922,-0.0811302,0.00339432,-inf
SYNGR2,other,True,245.298,8423,0.000599083,0.0017855,0.00382835,0.22914
B9D1,other,True,130.324,8423,-0.00016292,-0.228287,-0.0528383,-inf
UTP6,other,True,62.2095,8423,0.000405434,0.0019007,-0.00222862,inf
DDX5,other,True,621.069,8423,0.000480371,0.000451601,-0.000402383,inf
C17orf75,other,True,64.6404,8423,0.00139005,-0.0784074,-0.00484857,inf
CYTH1,other,True,170.758,8423,0.0001196,-0.261331,0.00325341,inf
PSMD11,other,True,153.566,8423,0.000208391,0.000667667,-0.000925613,inf
LGALS3BP,other,True,124.893,0,,,0.0515978,
ASIC2,other,False,0.00535846,0,,,,
CCL7,other,False,0.0240833,0,,,,
CCL2,other,False,0.592302,0,,,-0.381495,
CCL8,other,False,0.0977116,0,,,,
CCL1,other,False,0.557444,0,,,0.234548,
PEX12,other,True,9.23352,0,,,-0.0491922,
KRT32,other,False,0.0630977,0,,,,
DHX58,other,True,27.3029,0,,,-0.0052546,
KAT2A,other,True,7.88787,8423,0.000845161,-0.101585,-0.0365266,inf
RAB5C,other,True,182.969,8423,0.000478694,0.00072502,-0.000781114,inf
NAGLU,other,True,14.1978,8423,0.000471916,-0.112508,-0.048062,inf
HSD17B1,other,False,1.7021,0,,,,
MLX,other,True,146.487,8423,0.000435841,0.000236639,-0.00071702,inf
CNTNAP1,other,False,4.647,0,,,,
ABI3,other,False,2.95881,0,,,0.00177406,
EZH1,other,True,43.166,8423,0.0014335,-0.0305757,-0.00385454,inf
DLX4,other,True,7.31614,0,,-0.115418,,
PPP1R9B,other,True,131.569,8423,0.000712227,-0.241044,0.0021862,inf
COL1A1,other,True,123.788,0,,,-0.0794217,
SGCA,other,False,0.0710048,0,,,,
VAT1,other,True,391.747,8423,0.000780433,-0.0346536,-0.0129893,inf
LRRC59,other,True,209.707,8423,0.000352236,0.000451005,0.00160842,0.413565
RND2,other,True,5.56408,0,,,,
ALOX12,other,False,0.491652,0,,,,
HDAC5,other,True,47.5585,8423,0.00130666,-0.149833,-0.00736138,inf
ABCC3,other,True,68.7686,0,,,,
LUC7L3,other,True,234.263,8423,0.000636857,0.00027524,-0.000726207,inf
PPY,other,False,0.00295762,0,,,,
MPP2,other,True,15.4963,0,,,,
SMURF2,other,True,72.3612,8423,-1.0171e-06,-0.0790804,-0.00742906,-inf
DUSP3,other,True,15.445,8423,0.00123525,-0.149887,-0.0626266,inf
CACNG1,other,False,0.0786213,0,,,,
EFTUD2,other,True,362.513,8423,0.000274036,-0.000305263,-0.000773968,inf
HLF,other,False,1.23588,0,,,-0.0326058,
SLC16A6,other,False,0.504488,0,,,-0.0249921,
PRKAR1A,other,True,111.872,8423,0.000407255,0.00174596,-8.71532e-05,inf
EFNB3,other,False,0.9237,0,,,,
FAM20A,other,False,0.00210383,0,,,,
YWHAE,other,True,644.402,8423,0.000102849,-0.000416469,-0.000348591,inf
MMD,other,True,65.7277,0,,,1.03403e-05,
RANGRF,other,True,49.6657,8423,0.00123587,-0.181166,-0.00103443,inf
DPH1,other,False,3.13587,0,,,-0.0786398,
MAP2K6,other,True,44.5088,0,,,-0.0680122,
DHRS7B,other,True,29.7118,8423,0.000467073,-0.157648,-0.0227146,inf
WSB1,other,True,148.217,8423,0.000959799,0.00293664,0.000953194,0.573673
RCVRN,other,False,0.170888,0,,,,
MYH1,other,False,0,0,,,,
SLC9A3R1,other,True,355.229,0,,-0.114918,,
MYH3,other,False,1.1329,0,,,-0.0911747,
NAT9,other,True,32.8851,8423,0.000849204,-0.0779697,-0.00998339,inf
TMEM104,other,True,13.0394,0,,,-0.0144869,
VTN,other,False,0.665689,0,,,,
TNFAIP1,other,True,31.6557,0,,,-0.024015,
IFT20,other,True,121.248,8423,0.00118551,-0.0740651,-0.00403621,inf
TMEM97,other,True,217.343,8423,0.00209361,0.00656167,-0.0018819,inf
CDR2L,other,True,66.0476,0,,,-0.0813256,
PMP22,other,True,49.9017,0,,-0.19116,,
FOXN1,other,False,0.446952,0,,,,
UNC119,other,True,43.7305,8423,0.00131547,-0.130018,0.00152913,inf
ALDOC,other,True,170.128,8423,0.000720059,-0.146847,-0.00374514,inf
SUPT6H,other,True,117.762,8423,0.000262405,-0.0333481,-0.00250988,inf
RAB34,other,True,263.855,0,,,0.290169,
PHF12,other,True,169.636,8423,0.000212899,-0.17167,-0.00208901,inf
PHOX2B,other,False,0.000611034,0,,,,
TMEM33,other,True,188.849,8423,0.00137387,-0.0235489,0.000475897,inf
GABRA4,other,False,0.00154548,0,,,,
GNRHR,other,False,0.00500267,0,,,,
SLAIN2,other,True,117.841,8423,0.000371568,0.00215933,-0.001617,inf
OCIAD1,other,True,171.566,8423,0.000458759,0.00189978,-0.00152728,inf
UGT2B10,other,False,0.00114745,0,,,,
CWH43,other,False,0.0117347,0,,,,
DCUN1D4,other,True,63.2337,8423,0.00139465,-0.197513,-0.00310232,inf
USP46,other,True,21.0326,8423,0.00113921,-0.0753855,-0.00289267,inf
SULT1E1,other,True,6.52385,0,,,,
ODAM,other,False,0.0024792,0,,,,
SMR3A,other,False,0,0,,,,
CHIC2,other,True,54.1804,8423,0.000895734,-0.114094,0.000565202,inf
NMU,other,True,61.354,0,,,-0.324948,
KIAA1211,other,True,22.2493,0,,,,
LAMTOR3,other,True,61.9925,8423,0.000316617,-0.139789,-0.00281376,inf
PF4V1,other,False,0.000991835,0,,,,
NFKB1,other,True,50.558,8423,0.000505155,-0.101044,0.0015023,inf
AREG,other,True,49.1171,8326,0.00706142,-0.0192138,-0.28447,inf
MANBA,other,True,49.6492,8423,0.000999132,-0.177069,-0.019799,inf
UBE2D3,other,True,382.554,8423,0.000307183,0.000559632,-0.000925615,inf
MAPK10,other,False,3.85953,0,,,,
ELF2,other,True,46.8141,8423,0.000236082,0.000318883,-0.0084872,inf
NDUFC1,other,True,209.638,8423,0.000825644,-0.0309578,-0.00209309,inf
UCP1,other,False,0.442833,0,,,,
TBC1D9,other,True,21.58,0,,,,
ZNF330,other,True,78.9686,8423,0.000872197,0.000889827,-0.00263162,inf
INPP4B,other,True,10.7492,0,,,-0.0465987,
GAB1,other,False,4.75998,0,,,-0.280812,
KLHL2,other,True,70.6164,0,,,0.000256039,
IL2,other,False,0.0130428,0,,,0.195476,
CPE,other,True,86.6866,0,,,,
WFS1,other,True,12.5097,0,,,-0.0594449,
ANXA10,other,True,38.9816,0,,,,
GRPEL1,other,True,164.071,8423,0.000154444,0.00224424,-0.000914084,inf
GAR1,other,True,94.5208,8423,0.000474684,0.00392089,0.00111917,0.226602
FRG1,other,True,148.361,8423,0.000239165,0.00207453,-0.00448289,inf
CLCN3,other,True,121.717,8423,0.000376345,-0.0508006,-0.0033272,inf
AADAT,other,True,8.21865,0,,,,
GALNT7,other,True,84.3536,8423,0.000643078,-0.0152743,-0.0113997,inf
DHX15,other,True,228.651,8423,0.000412004,0.00109247,-0.000700401,inf
SOD3,other,False,0.00775304,0,,,,
SEPSECS,other,True,37.7605,8423,0.00129403,-0.170682,-0.00785286,inf
CPZ,other,False,0,0,,,,
TRIM2,other,True,38.6932,0,,,,
SLC2A9,other,True,6.47041,0,,,-0.0978059,
FBXW7,other,True,92.6086,8423,0.000271798,-0.0706292,-0.00124648,inf
NEIL3,other,True,29.1849,8423,0.00115187,-0.109062,-0.0046909,inf
TBC1D19,other,True,32.1575,0,,,-0.0240759,
CLNK,other,False,0.00518333,0,,,-0.299246,
NSD2,other,True,56.6377,8423,0.000192914,-0.0526124,-0.00305365,inf
SH3D19,other,True,29.7571,0,,,,
STIM2,other,True,41.9234,8423,-0.000141036,-0.0308293,-0.00448862,-inf
NKX3-2,other,False,1.70711,0,,,,
MFSD10,other,True,42.4832,8423,0.000985023,-0.0339453,-0.00204033,inf
GLRB,other,True,19.9982,0,,,,
BST1,other,False,2.17939,0,,,-0.1451,
RAPGEF2,other,True,80.5609,8423,-0.000159333,-0.129808,0.00557272,-inf
HGFAC,other,False,0.0487003,0,,,,
SNX25,other,True,29.1578,0,,,-0.00478172,
LRP2BP,other,False,3.76438,0,,,-0.152027,
UFSP2,other,True,66.3844,8423,0.000883383,-0.12065,-0.00690965,inf
KLF3,other,True,49.2428,8423,-0.000136065,-0.0539514,0.0124156,-inf
KLHL5,other,True,134.52,8423,0.000716965,-0.115365,0.00358633,inf
FAM149A,other,False,2.73775,0,,,,
NCAPG,other,True,188.777,8423,0.000734599,0.00578454,0.0136177,0.0827682
UGDH,other,True,172.018,8423,3.86953e-05,-0.142316,7.04067e-05,inf
PPARGC1A,other,True,13.5132,0,,,,
DDX25,other,False,0.776211,0,,,,
CRYAB,other,False,4.10166,0,,,,
DBX1,other,False,0,0,,,,
HTATIP2,other,True,352.659,8423,0.00137507,-0.0959526,0.00213909,inf
CTSC,other,True,139.78,8423,0.00110787,0.00896614,0.00547505,0.158121
CCDC34,other,True,169.471,8423,0.00130582,0.00807346,-0.00512349,inf
ZBTB16,other,False,2.28946,0,,,0.22599,
ELP4,other,True,87.8678,8423,0.00116188,-0.107564,-0.00451403,inf
ZPR1,other,True,60.1124,8423,0.000138357,0.00242744,-0.00339602,inf
MTCH2,other,True,150.461,8423,0.000756159,0.00241336,-0.00394305,inf
FNBP4,other,True,104.182,8423,0.000414453,0.000203206,-0.00206218,inf
TECTA,other,False,0.187207,0,,,,
SC5D,cholesterol synthesis,True,122.84,8423,0.000814788,-0.128687,-0.00371111,inf
CRTAM,other,False,0.0220964,0,,,0.0366756,
JHY,other,True,11.0121,0,,,-0.0561252,
B3GAT1,other,False,1.1554,0,,,,
HSPA8,heat shock,True,1215.4,8423,0.000462343,0.00375623,0.00226882,0.158376
P2RX3,other,False,0.0475649,0,,,,
VWA5A,other,True,10.9109,0,,,-0.0186826,
DNAJC4,other,True,20.4368,8423,0.00116174,-0.123604,-0.0176075,inf
SIAE,other,True,23.046,0,,,-0.0358318,
SNX15,other,True,36.8696,8423,0.000756241,-0.100209,-0.0076572,inf
LPXN,other,True,78.853,0,,,0.00185719,
DTX4,other,True,10.9704,0,,,,
ATG2A,other,True,12.8922,8423,-0.000314757,-0.11781,-0.0314878,-inf
EHD1,other,True,56.6935,8423,-5.28206e-05,-0.051144,0.00110041,-inf
OSBP,other,True,130.083,8423,0.00012129,0.000953037,-0.00250569,inf
UNC93B1,other,True,38.3007,0,,,-0.0034987,
PUS3,other,True,64.2175,8423,0.000794683,-0.0830114,-0.00381469,inf
DCPS,other,True,33.3973,8423,0.00024495,-0.0869213,-0.00739671,inf
KMT5B,other,True,122.753,8423,0.000382921,-0.0314523,-0.000448609,inf
FOXRED1,other,True,52.9341,8423,0.000964752,-0.0549029,-0.00597701,inf
PPP6R3,other,True,159.682,8423,0.000817269,-0.0579361,-0.00137191,inf
NRXN2,other,False,1.18057,0,,,,
MS4A6A,other,False,0.435634,0,,,,
MS4A4A,other,False,0.00167461,0,,0.0432256,,
ST3GAL4,other,True,134.518,0,,,-0.0132836,
CPT1A,other,True,19.6241,0,,,-0.0120077,
CCND1,other,True,36.3171,0,,,-0.00650586,
CCDC86,other,True,29.1249,8423,0.000276342,-0.0748203,-0.011284,inf
PRPF19,other,True,296.539,8423,0.000376754,0.000841054,0.000280241,0.776032
TMEM109,other,True,81.2526,8423,0.00113129,-0.137862,-0.000267034,inf
CCKBR,other,False,0.727513,0,,,,
HPX,other,False,0.460447,0,,,,
TRIM3,other,True,16.436,0,,,-0.115617,
CHORDC1,other,True,49.3814,8423,0.00143539,-0.0940529,0.000495539,inf
FOLR1,other,True,261.686,0,,,,
ANAPC15,other,True,251.937,8423,0.000809004,0.00204049,0.00072306,0.666035
FOLR3,other,False,0.00405064,0,,,,
PANX1,other,True,11.9223,0,,,-0.0190056,
ARHGEF17,other,True,15.3814,0,,,,
APOA5,other,False,0.00428388,0,,,,
APOA4,other,False,0.000830778,0,,,,
APOC3,other,False,0.000643162,0,,,,
CEP164,other,True,38.0635,8423,0.00102953,-0.0871037,-0.0114223,inf
RNF141,other,True,146.278,8423,0.000291608,-0.0599599,-0.00527108,inf
CEP126,other,True,12.8674,0,,,-0.0829507,
EIF4G2,other,True,46.6794,8423,0.000381641,0.00232382,-0.0052111,inf
IL10RA,other,False,0.910182,0,,,0.00779254,
GALNT18,other,True,6.55971,0,,,-0.0408047,
BIRC2,other,True,27.3297,8423,0.000654632,-0.0612883,-0.00796966,inf
UBE4A,other,True,135.079,8423,0.00154089,0.00262976,-0.00132886,inf
DDX6,other,True,108.674,8423,0.000218035,0.000776215,-0.000609622,inf
UPK2,other,False,1.05228,0,,,-0.376364,
CBL,other,True,65.8061,8423,0.000719523,-0.0081879,-0.00261027,inf
NECTIN1,other,True,230.318,0,,,-0.122724,
HIPK3,other,True,162.117,8423,0.000578317,-0.117529,-0.000556936,inf
KIAA1549L,other,False,2.03089,0,,,,
FBXO3,other,True,58.3177,8423,0.000108727,-0.106356,-0.00588891,inf
PDHX,other,True,99.5871,8423,0.00163721,-0.0252027,-0.00442425,inf
SLC1A2,other,False,0.0248617,0,,,,
COMMD9,other,True,151.793,8423,0.000749418,0.00439797,-0.00601731,inf
SLC15A3,other,True,17.6685,0,,,-0.332147,
CD5,other,True,54.7911,0,,,0.0192003,
ACCS,other,False,4.24267,0,,,-0.0648021,
SCGB2A2,other,False,0.006219,0,,,,
MDK,other,True,271.429,8423,0.00368924,0.0176704,-0.052003,inf
AMBRA1,other,True,82.0035,0,,,-0.0039684,
MADD,other,True,33.9616,8423,0.000197989,-0.141102,-0.00311118,inf
PTPMT1,other,True,9.58841,8423,0.000285133,-0.0764853,-0.0241027,inf
NAA40,other,True,32.3403,8423,0.000250793,-0.0557145,-0.0133174,inf
CARS,other,True,8.64601,0,,-0.0651308,,
SLC22A18,other,True,30.2431,0,,,-0.0430433,
CD81,other,True,76.3238,8423,0.000493455,0.000852378,-0.00271862,inf
SLC35F2,other,True,81.9298,8423,0.00122173,-0.025594,-0.00192804,inf
